nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,66.66666666666667,66.66666666666667,20,0.0,3060.0,10,0,0,1.0,0
1,89.33333333333333,4.0,20.0,886.0,1133.0,10,0,80,370.52946531755356,0
2,42.0,38.666666666666664,20.0,121.0,327.0,10,0,92,37.72535636801792,0
3,42.666666666666664,34.666666666666664,-20.0,561.0,847.0,10,169,0,-1,0
4,92.66666666666667,4.666666666666667,-11.0,415.0,569.0,10,46,0,-1,0
5,73.33333333333333,5.333333333333333,-20.0,1814.0,2130.0,10,374,0,-1,0
6,52.666666666666664,128.66666666666666,-27.0,699.0,937.0,10,311,0,-1,0
7,53.333333333333336,126.66666666666667,13.0,1752.0,1920.0,10,0,399,555.359574697275,1
8,105.33333333333333,54.0,-40.0,1605.0,2590.0,10,282,0,-1,0
9,40.0,102.0,-30.0,364.0,533.0,10,143,0,-1,0
10,94.0,5.333333333333333,20.0,310.0,576.0,10,0,279,133.39688036987866,1
11,8.666666666666666,54.0,-20.0,611.0,692.0,10,265,0,-1,0
12,45.333333333333336,76.66666666666667,-29.0,2097.0,2544.0,10,118,0,-1,0
13,100.66666666666667,88.0,6.0,619.0,818.0,10,0,190,33.904989312435504,0
14,58.666666666666664,95.33333333333333,-20.0,1890.0,2397.0,10,64,0,-1,0
15,10.666666666666666,56.0,20.0,574.0,930.0,10,0,337,70.21336601818878,0
16,103.33333333333333,11.333333333333334,32.0,352.0,539.0,10,0,235,280.5381233326639,0
17,46.0,100.0,-30.0,2172.0,2462.0,10,157,0,-1,0
18,36.666666666666664,58.0,-10.0,627.0,1118.0,10,339,0,-1,0
19,14.666666666666666,88.66666666666667,-23.0,697.0,797.0,10,207,0,-1,0
20,6.666666666666667,13.333333333333334,-16.0,2324.0,2505.0,10,105,0,-1,0
21,124.66666666666667,94.66666666666667,-10.0,315.0,735.0,10,112,0,-1,0
22,76.0,81.33333333333333,-10.0,832.0,991.0,10,134,0,-1,0
23,52.0,79.33333333333333,30.0,205.0,487.0,10,0,381,68.34842357782756,0
24,132.66666666666666,76.66666666666667,-10.0,212.0,831.0,10,25,0,-1,0
25,123.33333333333333,82.66666666666667,10.0,291.0,683.0,10,0,24,153.72524186576194,0
26,30.666666666666668,14.666666666666666,10.0,1667.0,1688.0,10,0,119,75.68926554691821,0
27,4.666666666666667,101.33333333333333,-20.0,651.0,844.0,10,230,0,-1,0
28,96.0,61.333333333333336,23.0,1998.0,2212.0,10,0,405,199.1818507574671,0
29,3.3333333333333335,108.0,-10.0,335.0,775.0,10,40,0,-1,0
30,131.33333333333334,75.33333333333333,-20.0,464.0,682.0,10,264,0,-1,0
31,126.0,63.333333333333336,10.0,466.0,728.0,10,0,260,135.17904964508662,1
32,56.0,78.66666666666667,20.0,273.0,628.0,10,0,201,126.16328891702324,0
33,18.666666666666668,51.333333333333336,-10.0,837.0,1044.0,10,147,0,-1,0
34,70.0,17.333333333333332,-23.0,1104.0,1599.0,10,186,0,-1,1
35,75.33333333333333,66.66666666666667,-20.0,858.0,1103.0,10,125,0,-1,0
36,92.66666666666667,64.66666666666667,-10.0,2511.0,2611.0,10,73,0,-1,0
37,95.33333333333333,119.33333333333333,24.0,1065.0,1225.0,10,0,66,803.9621374794756,0
38,74.0,126.0,-25.0,1958.0,2184.0,10,130,0,-1,0
39,79.33333333333333,24.666666666666668,-3.0,657.0,805.0,10,204,0,-1,1
40,58.0,127.33333333333333,10.0,366.0,471.0,10,0,29,299.94143150415243,0
41,53.333333333333336,111.33333333333333,10.0,810.0,1085.0,10,0,45,55.6610770171315,0
42,15.333333333333334,91.33333333333333,20.0,490.0,890.0,10,0,343,179.9692939035794,0
43,120.66666666666667,46.666666666666664,-20.0,1897.0,2421.0,10,304,0,-1,0
44,118.66666666666667,82.0,-20.0,169.0,481.0,10,323,0,-1,1
45,30.0,94.66666666666667,-10.0,1867.0,1996.0,10,41,0,-1,1
46,100.66666666666667,44.0,11.0,339.0,371.0,10,0,4,11.225341259457187,0
47,45.333333333333336,33.333333333333336,-30.0,358.0,851.0,10,173,0,-1,0
48,106.0,130.66666666666666,-10.0,786.0,1238.0,10,320,0,-1,0
49,58.0,20.0,10.0,574.0,1051.0,10,0,120,332.81593597260576,0
50,124.66666666666667,61.333333333333336,20.0,392.0,598.0,10,0,74,42.49700819363837,0
51,6.666666666666667,102.0,-10.0,427.0,659.0,10,296,0,-1,0
52,36.0,20.0,-20.0,576.0,744.0,10,211,0,-1,1
53,36.0,24.666666666666668,-20.0,2577.0,2711.0,10,393,0,-1,0
54,120.0,98.0,-21.0,591.0,689.0,10,398,0,-1,0
55,102.66666666666667,39.333333333333336,17.0,192.0,474.0,10,0,244,29.022463598252436,0
56,62.0,8.666666666666666,30.0,492.0,788.0,10,0,364,420.7643807305906,0
57,25.333333333333332,126.66666666666667,-20.0,391.0,823.0,10,152,0,-1,0
58,69.33333333333333,58.666666666666664,-18.0,2754.0,3038.0,10,106,0,-1,0
59,52.0,112.66666666666667,-30.0,1024.0,1403.0,10,275,0,-1,1
60,84.66666666666667,95.33333333333333,7.0,2006.0,2444.0,10,0,273,597.5459559635522,0
61,16.0,87.33333333333333,-19.0,1202.0,1387.0,10,314,0,-1,0
62,54.666666666666664,129.33333333333334,10.0,673.0,857.0,10,0,69,205.37952221652847,0
63,110.0,78.0,-22.0,359.0,701.0,10,250,0,-1,0
64,15.333333333333334,117.33333333333333,20.0,1251.0,1696.0,10,0,14,919.9910859801751,1
65,36.666666666666664,16.0,-20.0,428.0,677.0,10,266,0,-1,0
66,98.66666666666667,104.66666666666667,-24.0,1155.0,1508.0,10,37,0,-1,0
67,124.0,60.666666666666664,-20.0,375.0,524.0,10,189,0,-1,0
68,17.333333333333332,92.0,10.0,764.0,861.0,10,0,379,580.3824104471552,0
69,52.0,122.66666666666667,-10.0,766.0,1023.0,10,62,0,-1,1
70,110.0,120.66666666666667,22.0,328.0,502.0,10,0,254,105.5763831372746,0
71,7.333333333333333,100.66666666666667,-20.0,301.0,687.0,10,96,0,-1,0
72,68.66666666666667,44.0,-20.0,268.0,529.0,10,318,0,-1,1
73,125.33333333333333,83.33333333333333,10.0,429.0,651.0,10,0,36,134.9415550109058,0
74,131.33333333333334,93.33333333333333,-20.0,499.0,525.0,10,50,0,-1,1
75,66.66666666666667,46.666666666666664,30.0,30.0,329.0,10,0,140,0,0
76,55.333333333333336,78.66666666666667,20.0,211.0,602.0,10,0,371,148.087292827994,0
77,44.0,38.666666666666664,-30.0,673.0,1042.0,10,340,0,-1,1
78,55.333333333333336,125.33333333333333,30.0,216.0,502.0,10,0,335,108.39204096999194,0
79,8.0,102.66666666666667,10.0,537.0,647.0,10,0,231,143.1782471180673,0
80,105.33333333333333,13.333333333333334,-20.0,2195.0,2502.0,10,1,0,-1,0
81,107.33333333333333,105.33333333333333,-20.0,1463.0,1804.0,10,83,0,-1,0
82,27.333333333333332,124.0,-10.0,518.0,680.0,10,93,0,-1,0
83,108.0,108.0,20.0,1237.0,1624.0,10,0,81,630.708790370763,0
84,59.333333333333336,117.33333333333333,-20.0,1657.0,1880.0,10,303,0,-1,0
85,57.333333333333336,46.0,-10.0,728.0,797.0,10,115,0,-1,0
86,13.333333333333334,48.0,-33.0,994.0,1136.0,10,312,0,-1,1
87,27.333333333333332,121.33333333333333,-8.0,224.0,585.0,10,315,0,-1,0
88,118.66666666666667,98.0,-18.0,335.0,1041.0,10,359,0,-1,0
89,93.33333333333333,7.333333333333333,10.0,176.0,604.0,10,0,380,92.42133630074981,0
90,40.0,34.0,20.0,319.0,465.0,10,0,285,202.40556132917308,0
91,66.66666666666667,4.0,-10.0,228.0,604.0,10,288,0,-1,1
92,12.0,59.333333333333336,-20.0,163.0,498.0,10,2,0,-1,1
93,56.666666666666664,73.33333333333333,10.0,26.0,118.0,10,0,82,0,0
94,24.666666666666668,97.33333333333333,10.0,891.0,1713.0,10,0,202,344.4333647744636,1
95,120.66666666666667,59.333333333333336,10.0,244.0,409.0,10,0,259,121.31255339978289,0
96,17.333333333333332,98.0,20.0,309.0,576.0,10,0,71,103.39545259125654,0
97,34.666666666666664,25.333333333333332,30.0,78.0,672.0,10,0,154,9.663784707034182,0
98,87.33333333333333,90.66666666666667,-20.0,2323.0,2844.0,10,171,0,-1,0
99,30.666666666666668,87.33333333333333,-27.0,1387.0,1457.0,10,209,0,-1,0
100,23.333333333333332,106.66666666666667,-21.0,234.0,555.0,10,283,0,-1,0
101,124.66666666666667,64.66666666666667,-23.0,610.0,938.0,10,217,0,-1,0
102,114.66666666666667,119.33333333333333,-22.0,2235.0,2376.0,10,151,0,-1,1
103,104.0,62.0,-20.0,1599.0,1888.0,10,181,0,-1,0
104,56.666666666666664,109.33333333333333,23.0,65.0,792.0,10,0,228,0.665537918280007,1
105,11.333333333333334,21.333333333333332,16.0,1886.0,1999.0,10,0,20,463.9481635460796,0
106,116.66666666666667,40.0,18.0,274.0,407.0,10,0,58,173.5160364971827,0
107,54.666666666666664,32.0,8.0,398.0,440.0,10,0,370,152.0379158227517,0
108,41.333333333333336,33.333333333333336,-10.0,326.0,637.0,10,238,0,-1,0
109,91.33333333333333,0.6666666666666666,10.0,750.0,947.0,10,0,347,139.58254880674576,0
110,93.33333333333333,2.6666666666666665,10.0,449.0,723.0,10,0,271,306.0351022409047,0
111,95.33333333333333,0.0,-19.0,637.0,932.0,10,236,0,-1,1
112,132.0,88.0,10.0,563.0,782.0,10,0,21,397.387622003951,0
113,16.666666666666668,97.33333333333333,30.0,422.0,554.0,10,0,180,206.72578880139702,0
114,91.33333333333333,6.666666666666667,21.0,1594.0,2050.0,10,0,188,211.63914565155116,0
115,10.0,58.666666666666664,10.0,305.0,689.0,10,0,85,56.94354810491855,0
116,25.333333333333332,122.0,-10.0,1141.0,1448.0,10,350,0,-1,0
117,80.66666666666667,32.0,17.0,1127.0,1259.0,10,0,386,703.1265790940515,0
118,41.333333333333336,10.0,29.0,297.0,533.0,10,0,12,101.76590065009258,0
119,12.666666666666666,25.333333333333332,-10.0,1815.0,1938.0,10,26,0,-1,0
120,96.0,39.333333333333336,-10.0,1736.0,1919.0,10,49,0,-1,0
121,83.33333333333333,52.0,11.0,33.0,824.0,10,0,385,0,0
122,8.0,104.0,-10.0,457.0,824.0,10,363,0,-1,0
123,35.333333333333336,19.333333333333332,30.0,590.0,638.0,10,0,261,361.16094391555947,0
124,14.666666666666666,40.666666666666664,-20.0,1117.0,1164.0,10,394,0,-1,0
125,106.0,80.66666666666667,20.0,581.0,813.0,10,0,35,195.1075016624365,0
126,39.333333333333336,55.333333333333336,24.0,898.0,1035.0,10,0,403,535.4332049115993,0
127,39.333333333333336,38.0,10.0,216.0,345.0,10,0,367,68.41664668714509,0
128,112.0,38.666666666666664,29.0,773.0,1123.0,10,0,203,230.89492897351454,0
129,8.0,56.666666666666664,-21.0,378.0,812.0,10,164,0,-1,1
130,56.666666666666664,128.66666666666666,25.0,1186.0,1415.0,10,0,38,902.2537956194217,0
131,103.33333333333333,71.33333333333333,-15.0,2148.0,2372.0,10,245,0,-1,0
132,130.0,88.0,-20.0,941.0,1287.0,10,362,0,-1,0
133,36.666666666666664,34.0,17.0,1022.0,1241.0,10,0,310,20.99166125898451,0
134,126.0,80.0,10.0,592.0,608.0,10,0,22,408.9267484887919,1
135,39.333333333333336,92.66666666666667,-28.0,1220.0,1465.0,10,322,0,-1,1
136,80.66666666666667,33.333333333333336,24.0,315.0,704.0,10,0,295,30.92148660248723,1
137,6.666666666666667,44.666666666666664,30.0,179.0,674.0,10,0,302,18.34977604957302,0
138,34.666666666666664,18.666666666666668,10.0,485.0,500.0,10,0,301,182.4606746531339,0
139,11.333333333333334,100.0,20.0,157.0,618.0,10,0,263,21.79868704389488,0
140,67.33333333333333,44.666666666666664,-30.0,251.0,644.0,10,75,0,-1,0
141,46.0,31.333333333333332,-21.0,456.0,648.0,10,317,0,-1,0
142,109.33333333333333,75.33333333333333,20.0,65.0,621.0,10,0,269,1.2549059289316689,0
143,52.666666666666664,76.66666666666667,30.0,25.0,595.0,10,0,9,0,0
144,53.333333333333336,72.0,20.0,24.0,243.0,10,0,256,0,0
145,122.66666666666667,77.33333333333333,-20.0,580.0,843.0,10,258,0,-1,0
146,18.0,90.0,10.0,800.0,931.0,10,0,257,645.7580511214056,0
147,19.333333333333332,92.66666666666667,10.0,236.0,412.0,10,0,33,94.18968749505903,1
148,56.0,129.33333333333334,10.0,460.0,658.0,10,0,193,125.61499292389504,0
149,124.0,62.666666666666664,-20.0,490.0,599.0,10,390,0,-1,0
150,76.0,48.0,22.0,82.0,169.0,10,0,391,5.6411969399355755,0
151,60.0,2.6666666666666665,22.0,369.0,578.0,10,0,102,278.29702002189305,0
152,27.333333333333332,124.66666666666667,20.0,253.0,759.0,10,0,57,162.58750249944455,1
