nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,66.66666666666667,66.66666666666667,20,0.0,3213.0,10,0,0,1.0,1
1,100.0,17.333333333333332,16.0,0.0,3114.0,10,0,133,0,0
2,56.0,125.33333333333333,-10.0,1891.0,2131.0,10,87,0,-1,0
3,55.333333333333336,74.66666666666667,28.0,20.0,260.0,10,0,34,0,0
4,127.33333333333333,82.66666666666667,7.0,0.0,3109.0,10,0,198,0,0
5,74.66666666666667,116.0,20.0,220.0,460.0,10,0,64,27.334739564653194,0
6,97.33333333333333,110.66666666666667,24.0,1406.0,1646.0,10,0,62,892.4455092658571,0
7,30.0,63.333333333333336,15.0,744.0,984.0,10,0,168,625.2456146571283,1
8,54.0,122.0,11.0,286.0,526.0,10,0,225,127.83790379431223,0
9,6.666666666666667,40.0,-7.0,2053.0,2293.0,10,369,0,-1,0
10,94.66666666666667,18.0,11.0,0.0,3119.0,10,0,297,0,1
11,122.66666666666667,73.33333333333333,-35.0,664.0,904.0,10,385,0,-1,1
12,18.666666666666668,84.66666666666667,-13.0,0.0,3127.0,10,380,0,-1,0
13,44.666666666666664,84.66666666666667,21.0,51.0,291.0,10,0,332,0,0
14,10.666666666666666,94.0,-15.0,2045.0,2285.0,10,352,0,-1,0
15,98.66666666666667,104.66666666666667,21.0,1211.0,1451.0,10,0,368,573.6420173875271,1
16,102.66666666666667,122.66666666666667,36.0,1210.0,1450.0,10,0,248,676.89119863536,0
17,5.333333333333333,59.333333333333336,13.0,772.0,1012.0,10,0,145,5.964274681048812,1
18,49.333333333333336,108.66666666666667,-25.0,2500.0,2740.0,10,373,0,-1,1
19,16.666666666666668,32.0,11.0,0.0,3112.0,10,0,77,0,0
20,38.666666666666664,12.666666666666666,-11.0,667.0,907.0,10,35,0,-1,0
21,63.333333333333336,33.333333333333336,-9.0,889.0,1129.0,10,56,0,-1,0
22,86.66666666666667,99.33333333333333,17.0,174.0,414.0,10,0,347,10.060189427824543,0
23,52.0,78.66666666666667,28.0,2454.0,2694.0,10,0,402,3.155704926226119,1
24,57.333333333333336,46.0,-14.0,643.0,883.0,10,397,0,-1,0
25,3.3333333333333335,81.33333333333333,-2.0,1391.0,1631.0,10,251,0,-1,0
26,103.33333333333333,11.333333333333334,32.0,325.0,565.0,10,0,320,120.17409477535158,0
27,97.33333333333333,2.0,-10.0,1667.0,1907.0,10,196,0,-1,0
28,50.666666666666664,62.0,-22.0,1807.0,2047.0,10,33,0,-1,0
29,127.33333333333333,92.0,-23.0,0.0,3105.0,10,100,0,-1,0
30,18.666666666666668,106.66666666666667,-28.0,1510.0,1750.0,10,76,0,-1,0
31,76.0,102.0,23.0,1348.0,1588.0,10,0,256,1000.4868047680812,0
32,46.666666666666664,18.666666666666668,-12.0,1935.0,2175.0,10,212,0,-1,0
33,60.0,2.6666666666666665,22.0,353.0,593.0,10,0,28,23.203840556286032,1
34,35.333333333333336,116.66666666666667,-28.0,0.0,3115.0,10,3,0,-1,1
35,56.0,54.0,11.0,24.0,264.0,10,0,20,0,0
36,78.66666666666667,92.66666666666667,13.0,0.0,3161.0,10,0,66,0,1
37,78.66666666666667,30.0,28.0,0.0,3146.0,10,0,84,0,1
38,68.66666666666667,16.666666666666668,2.0,222.0,462.0,10,0,53,111.96586920593572,0
39,71.33333333333333,88.66666666666667,22.0,0.0,3170.0,10,0,287,0,0
40,86.0,117.33333333333333,-15.0,520.0,760.0,10,299,0,-1,0
41,124.0,99.33333333333333,25.0,322.0,562.0,10,0,110,11.193064651908374,0
42,48.666666666666664,54.0,-22.0,0.0,3170.0,10,208,0,-1,0
43,6.0,81.33333333333333,17.0,1447.0,1687.0,10,0,96,285.10729921363765,0
44,112.0,97.33333333333333,19.0,0.0,3121.0,10,0,362,0,0
45,114.66666666666667,107.33333333333333,6.0,415.0,655.0,10,0,296,251.6444117430804,0
46,10.0,131.33333333333334,-12.0,2345.0,2585.0,10,235,0,-1,0
47,17.333333333333332,27.333333333333332,-27.0,512.0,752.0,10,139,0,-1,0
48,52.0,48.0,9.0,35.0,275.0,10,0,216,0,0
