nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,66.66666666666667,66.66666666666667,20,0.0,3693.0,10,0,0,1.0,0
1,24.666666666666668,32.0,10.0,81.0,961.0,10,0,264,10.826635972634374,1
2,28.0,66.66666666666667,-20.0,285.0,1165.0,10,391,0,-1,0
3,87.33333333333333,20.666666666666668,-30.0,1773.0,2653.0,10,371,0,-1,0
4,72.0,8.666666666666666,-10.0,1658.0,2538.0,10,254,0,-1,0
5,11.333333333333334,110.66666666666667,10.0,1524.0,2404.0,10,0,394,711.0119143669101,0
6,98.0,89.33333333333333,20.0,2535.0,3415.0,10,0,131,517.8167674859019,0
7,32.0,68.66666666666667,10.0,565.0,1445.0,10,0,101,22.23614494119443,0
8,84.66666666666667,110.66666666666667,20.0,1835.0,2715.0,10,0,381,159.2692274149564,0
9,33.333333333333336,120.66666666666667,-20.0,506.0,1386.0,10,89,0,-1,0
10,12.666666666666666,104.0,10.0,1825.0,2705.0,10,0,242,1009.8760262514047,0
11,97.33333333333333,104.66666666666667,-10.0,1231.0,2111.0,10,197,0,-1,0
12,62.0,110.66666666666667,10.0,1257.0,2137.0,10,0,390,11.246923512018533,0
13,113.33333333333333,55.333333333333336,-20.0,1675.0,2555.0,10,141,0,-1,0
14,52.666666666666664,8.666666666666666,-30.0,1072.0,1952.0,10,298,0,-1,0
15,48.666666666666664,74.66666666666667,10.0,29.0,909.0,10,0,307,0,0
16,58.0,58.0,-40.0,2299.0,3179.0,10,124,0,-1,1
17,78.66666666666667,33.333333333333336,-20.0,1611.0,2491.0,10,35,0,-1,1
18,52.666666666666664,46.666666666666664,-30.0,479.0,1359.0,10,25,0,-1,0
19,44.666666666666664,68.0,-20.0,1541.0,2421.0,10,200,0,-1,1
20,32.0,110.66666666666667,30.0,113.0,993.0,10,0,243,10.008599869226884,0
21,30.0,58.666666666666664,30.0,56.0,936.0,10,0,351,0,0
22,40.666666666666664,67.33333333333333,10.0,252.0,1132.0,10,0,261,90.23176984908659,0
23,36.0,116.66666666666667,20.0,409.0,1289.0,10,0,85,266.3838119135108,0
24,84.0,26.0,-30.0,1581.0,2461.0,10,103,0,-1,0
25,71.33333333333333,48.666666666666664,30.0,27.0,907.0,10,0,18,0,1
26,28.0,50.0,20.0,1212.0,2092.0,10,0,299,261.8308358743259,0
27,49.333333333333336,68.0,10.0,149.0,1029.0,10,0,337,63.052664719728085,1
28,48.0,78.66666666666667,20.0,692.0,1572.0,10,0,363,286.77373916111287,0
29,43.333333333333336,90.0,20.0,981.0,1861.0,10,0,217,336.0414710326729,0
30,18.0,59.333333333333336,-10.0,2207.0,3087.0,10,203,0,-1,0
31,56.0,88.66666666666667,10.0,36.0,916.0,10,0,185,0,1
32,118.66666666666667,46.0,-20.0,1382.0,2262.0,10,331,0,-1,0
33,84.66666666666667,30.666666666666668,-20.0,2544.0,3424.0,10,132,0,-1,0
34,18.666666666666668,64.0,20.0,72.0,952.0,10,0,205,6.867064623137068,0
35,66.66666666666667,31.333333333333332,20.0,53.0,933.0,10,0,17,0,0
36,46.0,111.33333333333333,20.0,73.0,953.0,10,0,206,12.130467482097114,0
37,65.33333333333333,39.333333333333336,10.0,41.0,921.0,10,0,358,0,0
38,52.666666666666664,56.0,-20.0,2109.0,2989.0,10,376,0,-1,0
39,40.666666666666664,116.0,10.0,1093.0,1973.0,10,0,126,876.1168192556279,0
40,92.0,90.0,-10.0,2672.0,3552.0,10,247,0,-1,0
41,113.33333333333333,104.0,-20.0,1725.0,2605.0,10,147,0,-1,0
42,79.33333333333333,112.66666666666667,20.0,1737.0,2617.0,10,0,305,1494.978780853019,0
43,44.0,128.0,20.0,2026.0,2906.0,10,0,332,1024.1020983413248,0
44,80.0,50.666666666666664,-10.0,1000.0,1880.0,10,369,0,-1,0
45,19.333333333333332,114.0,-30.0,2211.0,3091.0,10,223,0,-1,0
46,59.333333333333336,7.333333333333333,-10.0,1355.0,2235.0,10,276,0,-1,0
47,113.33333333333333,42.666666666666664,20.0,1784.0,2664.0,10,0,121,587.6226733435258,0
48,90.0,97.33333333333333,-30.0,2666.0,3546.0,10,397,0,-1,1
49,56.666666666666664,89.33333333333333,20.0,37.0,917.0,10,0,333,0,0
50,12.666666666666666,119.33333333333333,-30.0,632.0,1512.0,10,347,0,-1,0
51,63.333333333333336,91.33333333333333,10.0,300.0,1180.0,10,0,109,49.89682186258121,0
52,108.66666666666667,83.33333333333333,-10.0,2336.0,3216.0,10,343,0,-1,0
53,20.0,36.0,-30.0,83.0,963.0,10,137,0,-1,0
54,10.666666666666666,51.333333333333336,-20.0,1100.0,1980.0,10,139,0,-1,0
55,18.666666666666668,112.0,-30.0,2304.0,3184.0,10,142,0,-1,1
56,52.0,125.33333333333333,20.0,2512.0,3392.0,10,0,82,2439.531008959984,0
57,18.0,55.333333333333336,-30.0,2303.0,3183.0,10,293,0,-1,0
58,90.66666666666667,38.0,-20.0,1108.0,1988.0,10,117,0,-1,0
59,39.333333333333336,65.33333333333333,10.0,1442.0,2322.0,10,0,259,1015.3523748369191,0
60,113.33333333333333,32.666666666666664,30.0,515.0,1395.0,10,0,186,440.99119270699845,1
