nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,66.66666666666667,66.66666666666667,20,0.0,804.0,10,0,0,1.0,0
1,13.333333333333334,39.333333333333336,20.0,0.0,705.0,10,0,206,0,0
2,118.66666666666667,40.666666666666664,19.0,369.0,379.0,10,0,284,235.53533176796375,1
3,26.0,124.0,-28.0,0.0,689.0,10,41,0,-1,1
4,121.33333333333333,73.33333333333333,-25.0,173.0,183.0,10,187,0,-1,1
5,124.0,43.333333333333336,39.0,0.0,702.0,10,0,279,0,1
6,38.666666666666664,12.666666666666666,10.0,192.0,202.0,10,0,17,85.9789304690193,0
7,40.0,47.333333333333336,22.0,254.0,264.0,10,0,124,156.21360763565775,1
8,57.333333333333336,100.0,22.0,499.0,509.0,10,0,414,263.9088181781234,0
9,26.666666666666668,63.333333333333336,-11.0,512.0,522.0,10,209,0,-1,0
10,82.0,60.0,21.0,25.0,35.0,10,0,21,0,0
11,36.666666666666664,66.66666666666667,22.0,0.0,749.0,10,0,165,0,0
12,12.0,23.333333333333332,24.0,629.0,639.0,10,0,202,39.12536819945343,0
13,58.666666666666664,101.33333333333333,-12.0,0.0,741.0,10,302,0,-1,1
14,17.333333333333332,27.333333333333332,-22.0,0.0,700.0,10,370,0,-1,0
15,16.0,87.33333333333333,31.0,319.0,329.0,10,0,49,83.95671271537209,0
16,64.66666666666667,128.0,23.0,204.0,214.0,10,0,293,87.23393742789918,1
17,42.0,29.333333333333332,-10.0,510.0,520.0,10,6,0,-1,0
18,0.6666666666666666,36.0,14.0,0.0,685.0,10,0,80,0,0
19,89.33333333333333,104.66666666666667,20.0,428.0,438.0,10,0,288,31.94069010479795,1
20,117.33333333333333,88.0,10.0,348.0,358.0,10,0,176,262.3642987204265,0
21,103.33333333333333,11.333333333333334,-21.0,106.0,116.0,10,10,0,-1,0
22,106.0,124.66666666666667,9.0,487.0,497.0,10,0,382,35.292316560675125,0
23,116.0,129.33333333333334,8.0,472.0,482.0,10,0,247,346.6133473553585,1
24,90.66666666666667,60.0,-15.0,0.0,757.0,10,274,0,-1,0
25,0.6666666666666666,99.33333333333333,35.0,413.0,423.0,10,0,409,326.7229811013136,0
26,55.333333333333336,120.0,-30.0,276.0,286.0,10,273,0,-1,0
27,42.0,94.0,14.0,0.0,739.0,10,0,371,0,0
28,26.0,74.66666666666667,-13.0,0.0,732.0,10,334,0,-1,0
29,122.66666666666667,93.33333333333333,15.0,366.0,376.0,10,0,159,81.77747564544413,0
30,33.333333333333336,20.666666666666668,20.0,90.0,100.0,10,0,348,6.418543738498932,0
31,18.666666666666668,106.66666666666667,-24.0,403.0,413.0,10,174,0,-1,1
32,95.33333333333333,119.33333333333333,-21.0,281.0,291.0,10,164,0,-1,0
33,49.333333333333336,108.66666666666667,-25.0,0.0,726.0,10,188,0,-1,1
34,26.0,100.66666666666667,-30.0,122.0,132.0,10,307,0,-1,0
35,114.0,46.0,19.0,197.0,207.0,10,0,50,107.18058430216163,0
36,102.0,12.666666666666666,-9.0,0.0,698.0,10,363,0,-1,1
37,74.0,126.0,3.0,0.0,705.0,10,0,169,0,0
38,3.3333333333333335,81.33333333333333,15.0,373.0,383.0,10,0,158,35.85305750631896,0
39,106.0,70.0,20.0,586.0,596.0,10,0,416,210.98430984000024,0
40,32.666666666666664,66.0,32.0,0.0,743.0,10,0,60,0,1
41,35.333333333333336,116.66666666666667,28.0,213.0,223.0,10,0,3,41.274687385021316,0
42,32.0,70.66666666666667,23.0,183.0,193.0,10,0,154,77.3410113741657,0
43,67.33333333333333,84.66666666666667,31.0,27.0,37.0,10,0,309,0,0
44,99.33333333333333,52.0,6.0,0.0,741.0,10,0,275,0,1
45,52.0,112.66666666666667,-12.0,0.0,722.0,10,338,0,-1,0
46,104.66666666666667,94.66666666666667,13.0,70.0,80.0,10,0,285,8.042509052614754,0
47,50.0,113.33333333333333,-23.0,0.0,720.0,10,366,0,-1,0
48,104.0,62.0,-17.0,0.0,738.0,10,166,0,-1,0
49,3.3333333333333335,86.66666666666667,-31.0,0.0,695.0,10,15,0,-1,0
50,105.33333333333333,54.0,-19.0,519.0,529.0,10,35,0,-1,1
51,56.666666666666664,56.666666666666664,14.0,0.0,773.0,10,0,108,0,0
52,126.0,55.333333333333336,43.0,214.0,224.0,10,0,121,109.3233496130352,0
53,44.0,2.0,9.0,0.0,692.0,10,0,110,0,1
54,30.0,63.333333333333336,15.0,0.0,739.0,10,0,412,0,0
55,108.0,108.0,20.0,0.0,707.0,10,0,321,0,0
56,56.0,125.33333333333333,17.0,0.0,705.0,10,0,141,0,0
57,25.333333333333332,67.33333333333333,-21.0,0.0,732.0,10,137,0,-1,0
58,36.666666666666664,34.0,17.0,0.0,728.0,10,0,157,0,1
59,117.33333333333333,38.666666666666664,-13.0,0.0,708.0,10,79,0,-1,1
60,32.0,62.666666666666664,-32.0,0.0,742.0,10,40,0,-1,0
61,115.33333333333333,98.0,19.0,0.0,708.0,10,0,402,0,0
62,23.333333333333332,6.0,29.0,240.0,250.0,10,0,123,62.13339665061776,0
63,74.66666666666667,28.0,33.0,0.0,735.0,10,0,180,0,0
64,7.333333333333333,78.66666666666667,33.0,122.0,132.0,10,0,323,12.541119540118048,0
65,103.33333333333333,14.666666666666666,-19.0,137.0,147.0,10,77,0,-1,0
66,28.0,116.0,13.0,0.0,700.0,10,0,387,0,0
67,102.66666666666667,4.666666666666667,-14.0,0.0,687.0,10,314,0,-1,1
68,120.66666666666667,26.0,11.0,0.0,693.0,10,0,410,0,0
69,40.0,102.0,11.0,107.0,117.0,10,0,112,37.693970507479364,0
70,114.0,24.0,6.0,0.0,699.0,10,0,97,0,0
71,105.33333333333333,88.0,-17.0,0.0,728.0,10,208,0,-1,0
72,74.66666666666667,116.0,20.0,80.0,90.0,10,0,139,11.184637135401367,0
73,64.66666666666667,86.0,-4.0,594.0,604.0,10,102,0,-1,0
74,45.333333333333336,127.33333333333333,-11.0,542.0,552.0,10,190,0,-1,0
75,82.66666666666667,127.33333333333333,24.0,206.0,216.0,10,0,301,83.42468842648792,0
76,57.333333333333336,73.33333333333333,-28.0,549.0,559.0,10,215,0,-1,1
77,105.33333333333333,13.333333333333334,19.0,0.0,696.0,10,0,65,0,0
78,86.66666666666667,36.666666666666664,-19.0,432.0,442.0,10,322,0,-1,0
79,120.0,44.0,13.0,0.0,708.0,10,0,59,0,0
80,12.0,39.333333333333336,-14.0,0.0,703.0,10,18,0,-1,0
81,92.66666666666667,105.33333333333333,-27.0,488.0,498.0,10,294,0,-1,0
82,24.666666666666668,97.33333333333333,-26.0,320.0,330.0,10,221,0,-1,0
83,11.333333333333334,21.333333333333332,-15.0,481.0,491.0,10,93,0,-1,0
84,57.333333333333336,46.0,14.0,0.0,760.0,10,0,111,0,0
85,44.666666666666664,46.666666666666664,18.0,0.0,750.0,10,0,245,0,0
86,79.33333333333333,75.33333333333333,35.0,48.0,58.0,10,0,324,0,0
87,90.66666666666667,8.0,21.0,134.0,144.0,10,0,134,66.56264902490454,0
88,32.666666666666664,47.333333333333336,36.0,0.0,736.0,10,0,179,0,0
89,80.66666666666667,32.0,17.0,293.0,303.0,10,0,182,147.3986982157499,0
90,78.66666666666667,78.0,20.0,49.0,59.0,10,0,163,0,1
91,69.33333333333333,58.666666666666664,-7.0,0.0,782.0,10,193,0,-1,0
92,59.333333333333336,117.33333333333333,-16.0,437.0,447.0,10,250,0,-1,0
93,30.666666666666668,26.666666666666668,15.0,262.0,272.0,10,0,83,118.34204864492007,0
94,52.0,48.0,9.0,0.0,759.0,10,0,226,0,1
95,46.0,100.0,-10.0,0.0,736.0,10,362,0,-1,0
96,4.0,80.0,25.0,0.0,698.0,10,0,411,0,0
97,102.66666666666667,19.333333333333332,-6.0,269.0,279.0,10,70,0,-1,0
98,46.666666666666664,86.66666666666667,-7.0,0.0,752.0,10,368,0,-1,0
99,114.66666666666667,124.0,35.0,0.0,682.0,10,0,212,0,0
100,15.333333333333334,112.0,13.0,0.0,692.0,10,0,327,0,0
101,43.333333333333336,28.0,12.0,0.0,727.0,10,0,407,0,0
102,35.333333333333336,120.0,4.0,0.0,702.0,10,0,73,0,0
103,60.0,2.6666666666666665,-16.0,0.0,698.0,10,308,0,-1,0
104,50.666666666666664,68.0,15.0,24.0,34.0,10,0,408,0,0
105,20.0,44.666666666666664,-29.0,280.0,290.0,10,298,0,-1,0
106,92.0,48.0,-11.0,0.0,747.0,10,173,0,-1,0
107,45.333333333333336,76.66666666666667,-31.0,575.0,585.0,10,276,0,-1,0
108,56.0,54.0,-14.0,0.0,770.0,10,51,0,-1,0
109,69.33333333333333,94.66666666666667,24.0,0.0,752.0,10,0,400,0,0
110,69.33333333333333,3.3333333333333335,-9.0,0.0,699.0,10,53,0,-1,0
111,20.666666666666668,42.0,-14.0,316.0,326.0,10,84,0,-1,1
112,20.0,122.0,-11.0,297.0,307.0,10,69,0,-1,0
113,94.0,97.33333333333333,15.0,0.0,733.0,10,0,251,0,0
114,106.0,130.66666666666666,-16.0,248.0,258.0,10,155,0,-1,0
115,13.333333333333334,48.0,21.0,261.0,271.0,10,0,242,83.61663840942623,1
116,75.33333333333333,66.66666666666667,-18.0,0.0,781.0,10,325,0,-1,0
117,122.66666666666667,67.33333333333333,-23.0,249.0,259.0,10,184,0,-1,0
118,54.666666666666664,32.0,-21.0,0.0,739.0,10,341,0,-1,0
119,38.0,104.66666666666667,-19.0,90.0,100.0,10,146,0,-1,0
120,44.666666666666664,92.0,11.0,81.0,91.0,10,0,399,20.614627056524025,0
121,120.66666666666667,46.666666666666664,-43.0,0.0,708.0,10,52,0,-1,0
122,42.0,99.33333333333333,17.0,0.0,733.0,10,0,374,0,0
123,27.333333333333332,28.666666666666668,-29.0,0.0,712.0,10,62,0,-1,0
124,49.333333333333336,44.666666666666664,-22.0,335.0,345.0,10,7,0,-1,0
125,92.0,40.666666666666664,-23.0,272.0,282.0,10,303,0,-1,0
126,121.33333333333333,6.0,30.0,302.0,312.0,10,0,135,40.79501169537727,0
127,69.33333333333333,117.33333333333333,-10.0,0.0,718.0,10,367,0,-1,0
128,40.0,122.66666666666667,7.0,336.0,346.0,10,0,162,139.65963211391943,0
129,42.0,128.0,-25.0,0.0,695.0,10,240,0,-1,0
130,51.333333333333336,79.33333333333333,-13.0,370.0,380.0,10,270,0,-1,1
131,91.33333333333333,27.333333333333332,15.0,425.0,435.0,10,0,287,66.63661056548314,1
132,100.66666666666667,120.0,-30.0,565.0,575.0,10,237,0,-1,0
133,42.0,100.66666666666667,22.0,0.0,731.0,10,0,376,0,0
134,97.33333333333333,2.0,-21.0,0.0,687.0,10,87,0,-1,0
135,124.0,5.333333333333333,-30.0,334.0,344.0,10,126,0,-1,0
136,34.0,108.0,20.0,0.0,715.0,10,0,255,0,1
137,38.0,78.66666666666667,21.0,431.0,441.0,10,0,57,233.97896930653448,0
138,71.33333333333333,64.0,-24.0,0.0,786.0,10,213,0,-1,0
139,102.66666666666667,122.66666666666667,-20.0,328.0,338.0,10,72,0,-1,0
140,30.666666666666668,3.3333333333333335,-10.0,0.0,685.0,10,292,0,-1,1
141,53.333333333333336,126.66666666666667,-17.0,454.0,464.0,10,56,0,-1,0
142,66.66666666666667,96.0,17.0,259.0,269.0,10,0,337,140.14466230826244,1
143,80.66666666666667,30.666666666666668,-25.0,0.0,737.0,10,170,0,-1,0
144,118.0,89.33333333333333,26.0,336.0,346.0,10,0,286,201.85509581490362,0
145,103.33333333333333,71.33333333333333,10.0,0.0,739.0,10,0,396,0,0
146,41.333333333333336,101.33333333333333,19.0,0.0,730.0,10,0,119,0,1
147,98.66666666666667,25.333333333333332,-22.0,0.0,716.0,10,201,0,-1,0
148,118.66666666666667,84.66666666666667,23.0,213.0,223.0,10,0,207,6.687139094673975,0
149,27.333333333333332,10.666666666666666,6.0,0.0,692.0,10,0,256,0,0
150,96.0,61.333333333333336,-22.0,0.0,750.0,10,236,0,-1,0
151,81.33333333333333,8.666666666666666,27.0,0.0,705.0,10,0,330,0,0
152,131.33333333333334,4.666666666666667,13.0,0.0,660.0,10,0,297,0,1
153,6.0,81.33333333333333,-8.0,387.0,397.0,10,329,0,-1,0
154,18.0,64.66666666666667,-23.0,306.0,316.0,10,42,0,-1,0
155,99.33333333333333,117.33333333333333,16.0,90.0,100.0,10,0,114,3.6660027913612914,0
156,70.66666666666667,27.333333333333332,-18.0,0.0,735.0,10,263,0,-1,0
157,12.666666666666666,34.0,-17.0,0.0,700.0,10,58,0,-1,0
158,5.333333333333333,59.333333333333336,-15.0,0.0,702.0,10,38,0,-1,0
159,100.66666666666667,88.0,-15.0,0.0,734.0,10,29,0,-1,0
160,37.333333333333336,98.66666666666667,-11.0,0.0,729.0,10,344,0,-1,1
161,81.33333333333333,25.333333333333332,-21.0,450.0,460.0,10,304,0,-1,0
162,60.0,116.0,-7.0,0.0,720.0,10,128,0,-1,0
163,76.0,81.33333333333333,-20.0,223.0,233.0,10,90,0,-1,0
164,72.0,98.66666666666667,21.0,48.0,58.0,10,0,32,0,0
165,27.333333333333332,48.666666666666664,-22.0,292.0,302.0,10,11,0,-1,0
166,99.33333333333333,68.66666666666667,17.0,0.0,745.0,10,0,48,0,0
167,28.0,98.66666666666667,14.0,603.0,613.0,10,0,203,379.5232216634819,0
168,68.66666666666667,64.66666666666667,9.0,4.0,14.0,10,0,195,0,0
169,71.33333333333333,88.66666666666667,-3.0,0.0,761.0,10,37,0,-1,1
170,63.333333333333336,33.333333333333336,25.0,0.0,744.0,10,0,143,0,0
171,76.0,122.0,35.0,0.0,710.0,10,0,350,0,0
172,75.33333333333333,70.0,-3.0,255.0,265.0,10,388,0,-1,0
173,94.66666666666667,18.0,11.0,380.0,390.0,10,0,106,101.16400900688942,0
174,16.666666666666668,110.0,24.0,383.0,393.0,10,0,31,242.38793956035852,0
175,112.0,38.666666666666664,29.0,232.0,242.0,10,0,403,44.693447790310685,0
176,133.33333333333334,108.0,-10.0,504.0,514.0,10,20,0,-1,0
177,90.0,73.33333333333333,7.0,36.0,46.0,10,0,372,0,0
178,44.0,65.33333333333333,-41.0,643.0,653.0,10,227,0,-1,0
179,36.666666666666664,58.0,-36.0,0.0,748.0,10,88,0,-1,0
180,77.33333333333333,34.666666666666664,-33.0,402.0,412.0,10,63,0,-1,0
181,83.33333333333333,35.333333333333336,-34.0,0.0,741.0,10,218,0,-1,0
182,76.66666666666667,33.333333333333336,-17.0,380.0,390.0,10,89,0,-1,0
183,64.66666666666667,6.0,-29.0,0.0,703.0,10,343,0,-1,0
184,122.66666666666667,73.33333333333333,23.0,191.0,201.0,10,0,117,85.77459908842752,0
185,73.33333333333333,73.33333333333333,-18.0,602.0,612.0,10,232,0,-1,0
186,42.0,77.33333333333333,-13.0,505.0,515.0,10,391,0,-1,0
187,101.33333333333333,81.33333333333333,25.0,73.0,83.0,10,0,4,10.857897901890178,0
188,62.666666666666664,79.33333333333333,25.0,19.0,29.0,10,0,33,0,1
189,30.666666666666668,87.33333333333333,-22.0,351.0,361.0,10,305,0,-1,0
190,54.0,122.0,11.0,97.0,107.0,10,0,74,9.972282875882144,1
191,2.0,67.33333333333333,-15.0,577.0,587.0,10,197,0,-1,0
192,127.33333333333333,82.66666666666667,7.0,0.0,700.0,10,0,373,0,0
193,90.0,30.0,7.0,298.0,308.0,10,0,91,148.84873631128283,0
194,83.33333333333333,32.666666666666664,17.0,0.0,738.0,10,0,342,0,0
195,115.33333333333333,28.0,-9.0,0.0,701.0,10,168,0,-1,0
196,114.66666666666667,119.33333333333333,-15.0,571.0,581.0,10,246,0,-1,0
197,15.333333333333334,82.0,15.0,0.0,714.0,10,0,191,0,0
198,8.0,10.0,-11.0,0.0,672.0,10,331,0,-1,0
