nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,66.66666666666667,66.66666666666667,20,0.0,804.0,10,0,0,1.0,1
1,13.333333333333334,39.333333333333336,-16.0,0.0,705.0,10,332,0,-1,0
2,118.66666666666667,40.666666666666664,-7.0,359.0,389.0,10,177,0,-1,0
3,26.0,124.0,-7.0,0.0,689.0,10,128,0,-1,0
4,121.33333333333333,73.33333333333333,15.0,163.0,193.0,10,0,44,2.838786548430598,0
5,124.0,43.333333333333336,39.0,0.0,702.0,10,0,52,0,0
6,38.666666666666664,12.666666666666666,-10.0,182.0,212.0,10,292,0,-1,0
7,40.0,47.333333333333336,22.0,244.0,274.0,10,0,319,179.03516296337875,0
8,57.333333333333336,100.0,-13.0,489.0,519.0,10,270,0,-1,0
9,26.666666666666668,63.333333333333336,-26.0,502.0,532.0,10,28,0,-1,0
10,82.0,60.0,21.0,25.0,55.0,10,0,413,0,0
11,36.666666666666664,66.66666666666667,22.0,0.0,749.0,10,0,179,0,0
12,12.0,23.333333333333332,24.0,619.0,649.0,10,0,14,42.22157404919959,1
13,58.666666666666664,101.33333333333333,13.0,0.0,741.0,10,0,33,0,0
14,17.333333333333332,27.333333333333332,-24.0,0.0,700.0,10,12,0,-1,0
15,16.0,87.33333333333333,31.0,309.0,339.0,10,0,409,196.6276281342652,1
16,64.66666666666667,128.0,-17.0,194.0,224.0,10,56,0,-1,0
17,42.0,29.333333333333332,-10.0,500.0,530.0,10,316,0,-1,0
18,0.6666666666666666,36.0,-7.0,0.0,685.0,10,105,0,-1,0
19,89.33333333333333,104.66666666666667,20.0,418.0,448.0,10,0,302,307.1836464130314,0
20,117.33333333333333,88.0,-10.0,338.0,368.0,10,163,0,-1,0
21,103.33333333333333,11.333333333333334,-6.0,99.0,129.0,10,147,0,-1,0
22,106.0,124.66666666666667,-6.0,477.0,507.0,10,114,0,-1,0
23,116.0,129.33333333333334,8.0,462.0,492.0,10,0,208,73.47560152932111,0
24,90.66666666666667,60.0,18.0,0.0,757.0,10,0,317,0,0
25,0.6666666666666666,99.33333333333333,35.0,403.0,433.0,10,0,323,52.57831264359314,0
26,55.333333333333336,120.0,-30.0,266.0,296.0,10,273,0,-1,0
27,42.0,94.0,14.0,0.0,739.0,10,0,160,0,0
28,26.0,74.66666666666667,26.0,0.0,732.0,10,0,9,0,0
29,122.66666666666667,93.33333333333333,-20.0,356.0,386.0,10,312,0,-1,0
30,33.333333333333336,20.666666666666668,20.0,85.0,115.0,10,0,358,10.613713188415947,0
31,18.666666666666668,106.66666666666667,27.0,393.0,423.0,10,0,257,4.016979771150249,0
32,95.33333333333333,119.33333333333333,-24.0,271.0,301.0,10,210,0,-1,0
33,49.333333333333336,108.66666666666667,-13.0,0.0,726.0,10,13,0,-1,0
34,26.0,100.66666666666667,26.0,112.0,142.0,10,0,354,10.93854387693522,1
35,114.0,46.0,19.0,187.0,217.0,10,0,325,30.591249682541925,0
36,102.0,12.666666666666666,-6.0,0.0,698.0,10,70,0,-1,0
37,74.0,126.0,3.0,0.0,705.0,10,0,309,0,0
38,3.3333333333333335,81.33333333333333,15.0,363.0,393.0,10,0,178,213.3776997344356,0
39,106.0,70.0,-17.0,576.0,606.0,10,166,0,-1,0
40,32.666666666666664,66.0,32.0,0.0,743.0,10,0,60,0,0
41,35.333333333333336,116.66666666666667,28.0,203.0,233.0,10,0,366,93.96694175279245,1
42,32.0,70.66666666666667,23.0,173.0,203.0,10,0,57,94.55527305472873,0
43,67.33333333333333,84.66666666666667,31.0,27.0,57.0,10,0,315,0,0
44,99.33333333333333,52.0,-15.0,0.0,741.0,10,4,0,-1,0
45,52.0,112.66666666666667,-27.0,0.0,722.0,10,380,0,-1,0
46,104.66666666666667,94.66666666666667,13.0,70.0,100.0,10,0,321,6.971793410953161,0
47,50.0,113.33333333333333,17.0,0.0,720.0,10,0,404,0,0
48,104.0,62.0,-5.0,0.0,738.0,10,116,0,-1,0
49,3.3333333333333335,86.66666666666667,15.0,0.0,695.0,10,0,153,0,0
50,105.33333333333333,54.0,-23.0,509.0,539.0,10,184,0,-1,0
51,56.666666666666664,56.666666666666664,-21.0,0.0,773.0,10,242,0,-1,0
52,126.0,55.333333333333336,-39.0,204.0,234.0,10,5,0,-1,0
53,44.0,2.0,9.0,0.0,692.0,10,0,110,0,1
54,30.0,63.333333333333336,15.0,0.0,739.0,10,0,406,0,0
55,108.0,108.0,-22.0,0.0,707.0,10,328,0,-1,0
56,56.0,125.33333333333333,17.0,0.0,705.0,10,0,16,0,1
57,25.333333333333332,67.33333333333333,-23.0,0.0,732.0,10,42,0,-1,0
58,36.666666666666664,34.0,17.0,0.0,728.0,10,0,306,0,0
59,117.33333333333333,38.666666666666664,21.0,0.0,708.0,10,0,175,0,0
60,32.0,62.666666666666664,-32.0,0.0,742.0,10,40,0,-1,0
61,115.33333333333333,98.0,-7.0,0.0,708.0,10,192,0,-1,1
62,23.333333333333332,6.0,-8.0,230.0,260.0,10,140,0,-1,0
63,74.66666666666667,28.0,33.0,0.0,735.0,10,0,313,0,1
64,7.333333333333333,78.66666666666667,-22.0,112.0,142.0,10,290,0,-1,0
65,103.33333333333333,14.666666666666666,24.0,127.0,157.0,10,0,234,34.44121950099945,0
66,28.0,116.0,-4.0,0.0,700.0,10,102,0,-1,0
67,102.66666666666667,4.666666666666667,-13.0,0.0,687.0,10,262,0,-1,0
68,120.66666666666667,26.0,11.0,0.0,693.0,10,0,152,0,0
69,40.0,102.0,11.0,97.0,127.0,10,0,74,0.6838459504076134,0
70,114.0,24.0,6.0,0.0,699.0,10,0,36,0,0
71,105.33333333333333,88.0,12.0,0.0,728.0,10,0,249,0,0
72,74.66666666666667,116.0,20.0,74.0,104.0,10,0,222,4.723175324048926,0
73,64.66666666666667,86.0,-24.0,584.0,614.0,10,109,0,-1,0
74,45.333333333333336,127.33333333333333,-11.0,532.0,562.0,10,69,0,-1,0
75,82.66666666666667,127.33333333333333,24.0,196.0,226.0,10,0,411,12.505941815522814,0
76,57.333333333333336,73.33333333333333,-10.0,539.0,569.0,10,362,0,-1,0
77,105.33333333333333,13.333333333333334,19.0,0.0,696.0,10,0,378,0,1
78,86.66666666666667,36.666666666666664,-23.0,422.0,452.0,10,280,0,-1,0
79,120.0,44.0,13.0,0.0,708.0,10,0,372,0,0
80,12.0,39.333333333333336,20.0,0.0,703.0,10,0,410,0,0
81,92.66666666666667,105.33333333333333,9.0,478.0,508.0,10,0,382,313.18074676608177,0
82,24.666666666666668,97.33333333333333,10.0,310.0,340.0,10,0,296,72.86934700509524,0
83,11.333333333333334,21.333333333333332,-16.0,471.0,501.0,10,198,0,-1,1
84,57.333333333333336,46.0,14.0,0.0,760.0,10,0,118,0,0
85,44.666666666666664,46.666666666666664,-25.0,0.0,750.0,10,170,0,-1,0
86,79.33333333333333,75.33333333333333,35.0,38.0,68.0,10,0,90,0,1
87,90.66666666666667,8.0,21.0,124.0,154.0,10,0,161,9.228923416476896,0
88,32.666666666666664,47.333333333333336,-24.0,0.0,736.0,10,349,0,-1,0
89,80.66666666666667,32.0,-21.0,283.0,313.0,10,304,0,-1,0
90,78.66666666666667,78.0,-35.0,39.0,69.0,10,86,0,-1,0
91,69.33333333333333,58.666666666666664,-34.0,0.0,782.0,10,218,0,-1,0
92,59.333333333333336,117.33333333333333,13.0,427.0,457.0,10,0,162,108.49277869022103,0
93,30.666666666666668,26.666666666666668,-23.0,252.0,282.0,10,241,0,-1,0
94,52.0,48.0,-12.0,0.0,759.0,10,101,0,-1,0
95,46.0,100.0,-8.0,0.0,736.0,10,98,0,-1,0
96,4.0,80.0,25.0,0.0,698.0,10,0,191,0,1
97,102.66666666666667,19.333333333333332,19.0,259.0,289.0,10,0,131,41.859695053262215,0
98,46.666666666666664,86.66666666666667,8.0,0.0,752.0,10,0,95,0,0
99,114.66666666666667,124.0,-15.0,0.0,682.0,10,246,0,-1,1
100,15.333333333333334,112.0,-26.0,0.0,692.0,10,119,0,-1,0
101,43.333333333333336,28.0,12.0,0.0,727.0,10,0,94,0,0
102,35.333333333333336,120.0,4.0,0.0,702.0,10,0,66,0,0
103,60.0,2.6666666666666665,22.0,0.0,698.0,10,0,339,0,1
104,50.666666666666664,68.0,15.0,24.0,54.0,10,0,158,0,1
105,20.0,44.666666666666664,7.0,270.0,300.0,10,0,18,143.66990736697724,0
106,92.0,48.0,-7.0,0.0,747.0,10,193,0,-1,0
107,45.333333333333336,76.66666666666667,-21.0,565.0,595.0,10,189,0,-1,0
108,56.0,54.0,11.0,0.0,770.0,10,0,245,0,0
109,69.33333333333333,94.66666666666667,24.0,0.0,752.0,10,0,73,0,0
110,69.33333333333333,3.3333333333333335,-9.0,0.0,699.0,10,53,0,-1,0
111,20.666666666666668,42.0,11.0,306.0,336.0,10,0,202,57.569959868904604,0
112,20.0,122.0,-17.0,287.0,317.0,10,399,0,-1,0
113,94.0,97.33333333333333,15.0,0.0,733.0,10,0,282,0,0
114,106.0,130.66666666666666,6.0,238.0,268.0,10,0,22,16.300017646562427,0
115,13.333333333333334,48.0,21.0,251.0,281.0,10,0,348,130.65382586309906,0
116,75.33333333333333,66.66666666666667,5.0,0.0,781.0,10,0,48,0,0
117,122.66666666666667,67.33333333333333,17.0,239.0,269.0,10,0,383,38.432522222399015,0
118,54.666666666666664,32.0,-14.0,0.0,739.0,10,84,0,-1,0
119,38.0,104.66666666666667,26.0,80.0,110.0,10,0,100,2.6807206522137217,0
120,44.666666666666664,92.0,11.0,71.0,101.0,10,0,337,2.6442248820703025,0
121,120.66666666666667,46.666666666666664,25.0,0.0,708.0,10,0,275,0,0
122,42.0,99.33333333333333,-22.0,0.0,733.0,10,133,0,-1,1
123,27.333333333333332,28.666666666666668,30.0,0.0,712.0,10,0,228,0,1
124,49.333333333333336,44.666666666666664,-21.0,325.0,355.0,10,311,0,-1,0
125,92.0,40.666666666666664,-23.0,262.0,292.0,10,303,0,-1,0
126,121.33333333333333,6.0,30.0,292.0,322.0,10,0,201,74.36701684246742,1
127,69.33333333333333,117.33333333333333,-10.0,0.0,718.0,10,367,0,-1,1
128,40.0,122.66666666666667,7.0,326.0,356.0,10,0,3,84.63160075943287,0
129,42.0,128.0,12.0,0.0,695.0,10,0,368,0,0
130,51.333333333333336,79.33333333333333,-21.0,360.0,390.0,10,291,0,-1,0
131,91.33333333333333,27.333333333333332,-19.0,415.0,445.0,10,97,0,-1,0
132,100.66666666666667,120.0,-16.0,555.0,585.0,10,155,0,-1,0
133,42.0,100.66666666666667,22.0,0.0,731.0,10,0,122,0,0
134,97.33333333333333,2.0,-21.0,0.0,687.0,10,230,0,-1,0
135,124.0,5.333333333333333,-3.0,324.0,354.0,10,195,0,-1,1
136,34.0,108.0,20.0,0.0,715.0,10,0,374,0,1
137,38.0,78.66666666666667,21.0,421.0,451.0,10,0,186,222.7722382209213,1
138,71.33333333333333,64.0,23.0,0.0,786.0,10,0,185,0,0
139,102.66666666666667,122.66666666666667,36.0,318.0,348.0,10,0,301,8.24227690522694,0
140,30.666666666666668,3.3333333333333335,8.0,0.0,685.0,10,0,62,0,1
141,53.333333333333336,126.66666666666667,-11.0,444.0,474.0,10,190,0,-1,0
142,66.66666666666667,96.0,17.0,249.0,279.0,10,0,259,43.76314944790684,0
143,80.66666666666667,30.666666666666668,-16.0,0.0,737.0,10,379,0,-1,0
144,118.0,89.33333333333333,26.0,326.0,356.0,10,0,357,83.86893269818762,0
145,103.33333333333333,71.33333333333333,-36.0,0.0,739.0,10,359,0,-1,0
146,41.333333333333336,101.33333333333333,19.0,0.0,730.0,10,0,344,0,1
147,98.66666666666667,25.333333333333332,6.0,0.0,716.0,10,0,21,0,0
148,118.66666666666667,84.66666666666667,23.0,203.0,233.0,10,0,416,89.1256468682241,0
149,27.333333333333332,10.666666666666666,6.0,0.0,692.0,10,0,412,0,0
150,96.0,61.333333333333336,-15.0,0.0,750.0,10,274,0,-1,0
151,81.33333333333333,8.666666666666666,27.0,0.0,705.0,10,0,330,0,0
152,131.33333333333334,4.666666666666667,-11.0,0.0,660.0,10,68,0,-1,0
153,6.0,81.33333333333333,-15.0,377.0,407.0,10,49,0,-1,1
154,18.0,64.66666666666667,-41.0,296.0,326.0,10,227,0,-1,0
155,99.33333333333333,117.33333333333333,16.0,90.0,120.0,10,0,132,9.284781300966646,1
156,70.66666666666667,27.333333333333332,-29.0,0.0,735.0,10,343,0,-1,0
157,12.666666666666666,34.0,19.0,0.0,700.0,10,0,206,0,0
158,5.333333333333333,59.333333333333336,-15.0,0.0,702.0,10,104,0,-1,0
159,100.66666666666667,88.0,-18.0,0.0,734.0,10,251,0,-1,0
160,37.333333333333336,98.66666666666667,-14.0,0.0,729.0,10,27,0,-1,0
161,81.33333333333333,25.333333333333332,-21.0,440.0,470.0,10,87,0,-1,0
162,60.0,116.0,-13.0,0.0,720.0,10,92,0,-1,1
163,76.0,81.33333333333333,10.0,213.0,243.0,10,0,20,55.594916455886676,1
164,72.0,98.66666666666667,21.0,48.0,78.0,10,0,237,0,0
