nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,133.33333333333334,133.33333333333334,40,0.0,6751.0,10,0,0,1.0,1
1,147.33333333333334,150.0,16.0,32.0,272.0,10,0,561,0,0
2,186.0,164.66666666666666,12.0,248.0,488.0,10,0,418,132.8144229049092,0
3,236.66666666666666,27.333333333333332,9.0,3296.0,3536.0,10,0,261,1025.32972458743,0
4,62.0,188.66666666666666,13.0,1265.0,1505.0,10,0,380,868.259636633865,0
5,108.66666666666667,138.0,-18.0,4440.0,4680.0,10,481,0,-1,0
6,242.66666666666666,36.666666666666664,-33.0,1301.0,1541.0,10,218,0,-1,0
7,219.33333333333334,138.66666666666666,-29.0,5207.0,5447.0,10,573,0,-1,0
8,68.0,251.33333333333334,-8.0,3877.0,4117.0,10,112,0,-1,0
9,237.33333333333334,199.33333333333334,-7.0,4143.0,4383.0,10,344,0,-1,0
10,6.666666666666667,134.66666666666666,3.0,1245.0,1485.0,10,0,517,604.7038795258374,0
11,26.666666666666668,102.0,15.0,547.0,787.0,10,0,648,161.7396034363699,0
12,96.66666666666667,110.0,13.0,141.0,381.0,10,0,324,75.8316267845978,0
13,185.33333333333334,176.66666666666666,23.0,2534.0,2774.0,10,0,331,841.1530953109337,1
14,225.33333333333334,9.333333333333334,-15.0,4745.0,4985.0,10,754,0,-1,0
15,8.666666666666666,111.33333333333333,42.0,681.0,921.0,10,0,152,149.66742476958652,0
16,119.33333333333333,83.33333333333333,4.0,192.0,432.0,10,0,431,103.16079185914751,1
17,129.33333333333334,28.666666666666668,-24.0,2838.0,3078.0,10,764,0,-1,0
18,238.66666666666666,174.0,19.0,2939.0,3179.0,10,0,432,2484.9168900964605,1
19,199.33333333333334,266.0,11.0,3034.0,3274.0,10,0,569,1392.8963424355318,0
20,164.0,164.66666666666666,-3.0,2655.0,2895.0,10,226,0,-1,0
21,228.66666666666666,239.33333333333334,26.0,1764.0,2004.0,10,0,114,1409.8028048057508,0
22,67.33333333333333,5.333333333333333,3.0,1490.0,1730.0,10,0,674,16.187479011989257,0
23,201.33333333333334,182.66666666666666,15.0,1108.0,1348.0,10,0,123,485.18968844186736,1
24,87.33333333333333,183.33333333333334,30.0,2055.0,2295.0,10,0,240,443.55311722309676,0
25,127.33333333333333,111.33333333333333,17.0,3746.0,3986.0,10,0,95,985.7319774946052,0
26,221.33333333333334,82.66666666666667,22.0,1275.0,1515.0,10,0,96,784.3947156237068,0
27,70.66666666666667,201.33333333333334,3.0,435.0,675.0,10,0,714,213.79024793093882,0
28,253.33333333333334,96.66666666666667,-3.0,2031.0,2271.0,10,354,0,-1,0
29,222.66666666666666,66.66666666666667,21.0,4490.0,4730.0,10,0,85,3371.403514947076,0
30,120.0,239.33333333333334,-25.0,3706.0,3946.0,10,160,0,-1,0
31,94.66666666666667,158.66666666666666,3.0,4650.0,4890.0,10,0,806,4173.570562737854,0
32,92.0,204.0,-26.0,3395.0,3635.0,10,434,0,-1,0
33,10.666666666666666,196.0,-23.0,1452.0,1692.0,10,315,0,-1,0
34,137.33333333333334,4.666666666666667,8.0,3115.0,3355.0,10,0,294,2731.6358996053414,0
35,199.33333333333334,205.33333333333334,21.0,2193.0,2433.0,10,0,551,1120.0169801215598,0
36,228.66666666666666,223.33333333333334,18.0,3352.0,3592.0,10,0,316,2216.608187997429,0
37,90.0,256.0,13.0,916.0,1156.0,10,0,412,552.0829626676502,0
38,107.33333333333333,230.66666666666666,-18.0,4165.0,4405.0,10,124,0,-1,0
39,137.33333333333334,190.66666666666666,19.0,1885.0,2125.0,10,0,421,920.5897155008589,1
40,104.0,2.6666666666666665,25.0,782.0,1022.0,10,0,510,595.1922381314264,1
