nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,133.33333333333334,133.33333333333334,40,0.0,6289.0,10,0,0,1.0,0
1,162.66666666666666,37.333333333333336,-40.0,2591.0,2824.0,10,539,0,-1,0
2,163.33333333333334,70.66666666666667,20.0,473.0,619.0,10,0,475,258.4528562434331,0
3,155.33333333333334,142.66666666666666,10.0,150.0,598.0,10,0,33,5.238011125426403,1
4,263.3333333333333,226.66666666666666,24.0,872.0,1048.0,10,0,43,735.1575071670225,0
5,152.66666666666666,247.33333333333334,-21.0,4034.0,4188.0,10,34,0,-1,0
6,256.0,165.33333333333334,-30.0,721.0,1174.0,10,287,0,-1,0
7,184.66666666666666,108.66666666666667,10.0,708.0,740.0,10,0,742,141.00809564032738,0
8,34.666666666666664,62.666666666666664,14.0,4457.0,4797.0,10,0,286,522.1328018765231,1
9,59.333333333333336,101.33333333333333,-10.0,573.0,676.0,10,600,0,-1,0
10,145.33333333333334,189.33333333333334,20.0,777.0,946.0,10,0,278,250.38594558937962,0
11,226.66666666666666,184.0,-10.0,3434.0,3628.0,10,340,0,-1,0
12,137.33333333333334,70.66666666666667,-12.0,1054.0,1370.0,10,191,0,-1,0
13,250.0,164.66666666666666,10.0,676.0,857.0,10,0,22,281.2575586084251,0
14,75.33333333333333,119.33333333333333,-30.0,819.0,869.0,10,227,0,-1,1
15,232.0,186.66666666666666,10.0,814.0,1041.0,10,0,232,322.730397552405,0
16,148.66666666666666,248.0,-30.0,963.0,1049.0,10,203,0,-1,0
17,240.66666666666666,191.33333333333334,13.0,861.0,1303.0,10,0,456,292.06080457442476,0
18,4.0,41.333333333333336,-20.0,3483.0,3812.0,10,187,0,-1,0
19,24.666666666666668,264.6666666666667,-30.0,3179.0,3541.0,10,569,0,-1,0
20,242.66666666666666,18.0,20.0,1256.0,1304.0,10,0,178,543.9690118364989,1
21,9.333333333333334,134.0,10.0,810.0,1036.0,10,0,207,370.6818681308594,0
22,216.66666666666666,196.0,-10.0,4494.0,4792.0,10,13,0,-1,0
23,27.333333333333332,254.66666666666666,-20.0,1046.0,1060.0,10,520,0,-1,0
24,216.66666666666666,86.66666666666667,-10.0,4152.0,4275.0,10,129,0,-1,0
25,256.0,31.333333333333332,-27.0,4095.0,4756.0,10,433,0,-1,0
26,77.33333333333333,120.66666666666667,20.0,741.0,1147.0,10,0,78,487.77058787490927,0
27,230.66666666666666,103.33333333333333,-20.0,949.0,1068.0,10,326,0,-1,0
28,239.33333333333334,20.0,-15.0,1241.0,1627.0,10,601,0,-1,0
29,148.0,189.33333333333334,10.0,374.0,482.0,10,0,323,103.5436603196461,0
30,60.666666666666664,100.0,10.0,264.0,782.0,10,0,732,49.84223882003637,1
31,93.33333333333333,258.0,8.0,765.0,902.0,10,0,474,648.7820716054426,0
32,117.33333333333333,102.66666666666667,15.0,51.0,429.0,10,0,685,0,0
33,234.66666666666666,255.33333333333334,-10.0,2987.0,3516.0,10,3,0,-1,1
34,142.0,221.33333333333334,21.0,2838.0,3024.0,10,0,5,496.1402175793793,0
