nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,133.33333333333334,133.33333333333334,40,0.0,6289.0,10,0,0,1.0,0
1,162.66666666666666,37.333333333333336,-20.0,2472.0,2943.0,10,100,0,-1,0
2,163.33333333333334,70.66666666666667,20.0,365.0,726.0,10,0,204,224.80955159973917,0
3,155.33333333333334,142.66666666666666,10.0,328.0,420.0,10,0,542,142.5048969309831,0
4,263.3333333333333,226.66666666666666,-35.0,879.0,1041.0,10,6,0,-1,0
5,152.66666666666666,247.33333333333334,-13.0,3973.0,4249.0,10,797,0,-1,1
6,256.0,165.33333333333334,35.0,765.0,1129.0,10,0,4,289.1257959413693,0
7,184.66666666666666,108.66666666666667,-24.0,611.0,837.0,10,523,0,-1,0
8,34.666666666666664,62.666666666666664,-10.0,4540.0,4714.0,10,616,0,-1,0
9,59.333333333333336,101.33333333333333,20.0,459.0,790.0,10,0,579,223.53412098355682,0
10,145.33333333333334,189.33333333333334,20.0,675.0,1047.0,10,0,598,355.3129110991483,0
11,226.66666666666666,184.0,-26.0,3401.0,3661.0,10,263,0,-1,0
12,137.33333333333334,70.66666666666667,33.0,958.0,1466.0,10,0,659,57.67799046211645,0
13,250.0,164.66666666666666,10.0,592.0,940.0,10,0,46,249.09227304499393,0
14,75.33333333333333,119.33333333333333,10.0,693.0,996.0,10,0,367,203.77962661857867,0
15,232.0,186.66666666666666,-30.0,565.0,1290.0,10,73,0,-1,0
16,148.66666666666666,248.0,30.0,813.0,1199.0,10,0,404,254.2678073322546,0
17,240.66666666666666,191.33333333333334,-10.0,778.0,1386.0,10,71,0,-1,0
18,4.0,41.333333333333336,-22.0,3352.0,3943.0,10,206,0,-1,0
19,24.666666666666668,264.6666666666667,50.0,3025.0,3695.0,10,0,664,1527.985069273934,1
20,242.66666666666666,18.0,-40.0,966.0,1594.0,10,107,0,-1,0
21,9.333333333333334,134.0,-20.0,810.0,1036.0,10,363,0,-1,0
22,216.66666666666666,196.0,-20.0,4582.0,4703.0,10,252,0,-1,0
23,27.333333333333332,254.66666666666666,-10.0,809.0,1296.0,10,521,0,-1,0
24,216.66666666666666,86.66666666666667,-22.0,3961.0,4465.0,10,667,0,-1,0
25,256.0,31.333333333333332,-20.0,4304.0,4547.0,10,127,0,-1,0
26,77.33333333333333,120.66666666666667,20.0,892.0,997.0,10,0,533,232.77948481617608,0
27,230.66666666666666,103.33333333333333,-30.0,840.0,1177.0,10,516,0,-1,0
28,239.33333333333334,20.0,-27.0,1187.0,1681.0,10,433,0,-1,0
29,148.0,189.33333333333334,-10.0,193.0,662.0,10,145,0,-1,0
