nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,133.33333333333334,133.33333333333334,40,0.0,1676.0,10,0,0,1.0,0
1,256.6666666666667,37.333333333333336,-10.0,250.0,768.0,10,573,0,-1,0
2,134.0,198.0,-10.0,629.0,1031.0,10,709,0,-1,0
3,38.0,235.33333333333334,-50.0,209.0,640.0,10,510,0,-1,0
4,134.0,257.3333333333333,20.0,597.0,1071.0,10,0,414,21.116044371240072,1
5,239.33333333333334,15.333333333333334,30.0,237.0,763.0,10,0,203,172.15091145443657,0
6,140.0,178.66666666666666,-30.0,68.0,486.0,10,691,0,-1,0
7,146.0,98.66666666666667,10.0,55.0,471.0,10,0,556,0,0
8,204.0,260.0,20.0,217.0,727.0,10,0,155,149.9954747671483,1
9,21.333333333333332,167.33333333333334,-30.0,633.0,1028.0,10,586,0,-1,0
10,86.66666666666667,46.666666666666664,-10.0,740.0,1232.0,10,742,0,-1,1
11,68.66666666666667,114.66666666666667,10.0,408.0,901.0,10,0,704,124.45604744001196,0
12,212.66666666666666,144.66666666666666,-20.0,482.0,871.0,10,233,0,-1,0
13,66.0,160.66666666666666,20.0,109.0,633.0,10,0,705,41.17630443559739,0
14,245.33333333333334,68.0,20.0,194.0,722.0,10,0,539,23.745081785662634,0
15,204.66666666666666,206.66666666666666,-10.0,310.0,912.0,10,304,0,-1,0
16,105.33333333333333,244.0,20.0,280.0,807.0,10,0,382,0.409752580010887,0
17,190.66666666666666,6.0,20.0,329.0,828.0,10,0,551,159.92456872306929,1
18,178.0,107.33333333333333,-20.0,989.0,1237.0,10,652,0,-1,1
19,202.66666666666666,94.0,10.0,561.0,993.0,10,0,734,426.4107649956752,1
20,95.33333333333333,174.0,30.0,349.0,925.0,10,0,37,234.57588308473362,0
21,122.0,202.0,20.0,182.0,753.0,10,0,481,54.903801781000624,0
22,145.33333333333334,189.33333333333334,-30.0,723.0,1147.0,10,139,0,-1,0
23,212.0,223.33333333333334,40.0,519.0,956.0,10,0,410,98.73403730428251,1
24,35.333333333333336,220.0,30.0,457.0,858.0,10,0,581,339.1829766110431,0
25,155.33333333333334,138.66666666666666,30.0,33.0,405.0,10,0,595,0,0
26,75.33333333333333,119.33333333333333,10.0,748.0,1275.0,10,0,825,488.4026503473497,1
27,72.66666666666667,113.33333333333333,20.0,95.0,844.0,10,0,192,12.679536000431789,1
