nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,46.666666666666664,46.666666666666664,10,0.0,1351.0,10,0,0,1.0,0
1,22.0,52.0,-20.0,750.0,809.0,10,71,0,-1,0
2,39.333333333333336,34.666666666666664,-20.0,553.0,602.0,10,43,0,-1,0
3,6.666666666666667,91.33333333333333,30.0,147.0,219.0,10,0,98,22.909046776132104,0
4,2.6666666666666665,18.666666666666668,10.0,616.0,661.0,10,0,17,11.481955702945147,0
5,16.666666666666668,17.333333333333332,20.0,128.0,179.0,10,0,128,51.56974846085762,0
6,57.333333333333336,24.666666666666668,10.0,478.0,531.0,10,0,139,133.76716904379157,0
7,0.6666666666666666,72.66666666666667,-20.0,616.0,680.0,10,104,0,-1,1
8,4.0,90.0,40.0,351.0,386.0,10,0,186,111.58799320402231,1
9,21.333333333333332,52.666666666666664,20.0,655.0,721.0,10,0,99,350.0486825643954,0
10,16.0,17.333333333333332,20.0,219.0,271.0,10,0,46,132.13670438255429,0
11,57.333333333333336,24.0,-10.0,384.0,443.0,10,12,0,-1,0
12,63.333333333333336,23.333333333333332,10.0,196.0,252.0,10,0,11,85.54153072839622,0
13,42.0,33.333333333333336,10.0,364.0,416.0,10,0,67,265.28579925600815,1
14,66.66666666666667,70.66666666666667,10.0,567.0,626.0,10,0,149,138.68581165152733,0
15,66.0,74.66666666666667,20.0,846.0,911.0,10,0,59,627.2648114552751,0
16,24.0,90.0,10.0,598.0,669.0,10,0,56,99.87213803660228,0
17,38.0,39.333333333333336,-10.0,824.0,890.0,10,4,0,-1,1
18,5.333333333333333,82.66666666666667,10.0,231.0,298.0,10,0,185,162.92737334220251,0
19,56.666666666666664,70.66666666666667,-10.0,186.0,253.0,10,120,0,-1,1
20,68.66666666666667,46.0,30.0,33.0,93.0,10,0,77,0,1
21,72.66666666666667,87.33333333333333,20.0,72.0,141.0,10,0,195,2.5860921253627014,0
22,28.666666666666668,93.33333333333333,10.0,410.0,470.0,10,0,63,331.57970667112346,0
23,76.66666666666667,89.33333333333333,30.0,140.0,199.0,10,0,92,58.468464541612626,0
24,65.33333333333333,46.666666666666664,-10.0,467.0,511.0,10,45,0,-1,0
25,74.66666666666667,44.666666666666664,10.0,462.0,534.0,10,0,110,102.08454032320039,0
26,68.0,69.33333333333333,-10.0,201.0,258.0,10,133,0,-1,0
27,62.0,50.0,30.0,178.0,238.0,10,0,61,25.170813329362872,1
28,60.0,69.33333333333333,-20.0,845.0,910.0,10,30,0,-1,0
29,84.66666666666667,72.0,-10.0,677.0,743.0,10,170,0,-1,0
30,56.0,66.0,20.0,32.0,102.0,10,0,28,0,0
31,75.33333333333333,46.0,-20.0,370.0,440.0,10,85,0,-1,0
32,86.0,6.0,10.0,84.0,147.0,10,0,94,0.6159052333087578,0
33,12.0,25.333333333333332,30.0,582.0,638.0,10,0,108,108.29937938025911,0
34,20.0,18.0,10.0,772.0,835.0,10,0,158,302.37605375107245,0
35,16.666666666666668,53.333333333333336,-10.0,380.0,440.0,10,166,0,-1,0
36,11.333333333333334,24.666666666666668,30.0,493.0,544.0,10,0,206,162.01560148471967,0
37,21.333333333333332,70.66666666666667,10.0,602.0,657.0,10,0,81,251.2578800057274,0
