nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,46.666666666666664,46.666666666666664,10,0.0,634.0,10,0,0,1.0,0
1,71.33333333333333,51.333333333333336,34.0,37.0,197.0,10,0,126,0,0
2,72.66666666666667,92.66666666666667,-4.0,79.0,250.0,10,87,0,-1,0
3,80.0,14.666666666666666,-12.0,69.0,207.0,10,63,0,-1,0
4,32.0,31.333333333333332,19.0,31.0,163.0,10,0,190,0,1
5,77.33333333333333,14.666666666666666,32.0,106.0,199.0,10,0,9,10.33527429716157,0
6,8.0,92.0,14.0,236.0,343.0,10,0,83,104.88891299517685,0
7,57.333333333333336,26.666666666666668,22.0,34.0,201.0,10,0,110,0,1
8,80.66666666666667,82.66666666666667,-23.0,92.0,237.0,10,48,0,-1,0
9,40.666666666666664,38.0,-32.0,334.0,446.0,10,5,0,-1,0
10,26.666666666666668,75.33333333333333,-8.0,431.0,553.0,10,102,0,-1,1
11,86.0,16.0,18.0,311.0,388.0,10,0,79,106.77692325864516,0
12,8.0,56.0,16.0,150.0,278.0,10,0,47,76.50560995554342,0
13,29.333333333333332,77.33333333333333,-32.0,52.0,144.0,10,73,0,-1,1
14,68.0,34.666666666666664,-8.0,106.0,242.0,10,155,0,-1,0
15,27.333333333333332,24.0,13.0,44.0,153.0,10,0,153,0,0
16,88.0,88.66666666666667,-18.0,88.0,231.0,10,92,0,-1,0
17,69.33333333333333,92.66666666666667,29.0,284.0,417.0,10,0,192,191.45918116113242,0
18,69.33333333333333,36.0,13.0,37.0,155.0,10,0,131,0,0
19,14.666666666666666,69.33333333333333,-31.0,189.0,304.0,10,57,0,-1,0
20,30.666666666666668,88.66666666666667,7.0,67.0,154.0,10,0,136,3.852495201765618,0
21,92.0,52.0,-10.0,168.0,267.0,10,26,0,-1,0
22,10.666666666666666,61.333333333333336,10.0,311.0,437.0,10,0,174,211.79942754093014,0
23,12.0,69.33333333333333,-20.0,271.0,433.0,10,173,0,-1,1
24,44.0,54.666666666666664,-17.0,450.0,582.0,10,181,0,-1,0
25,71.33333333333333,16.666666666666668,13.0,220.0,358.0,10,0,201,70.49886674184341,0
26,92.66666666666667,48.666666666666664,10.0,69.0,137.0,10,0,21,7.917582738743787,0
27,67.33333333333333,0.0,-20.0,412.0,548.0,10,116,0,-1,0
28,60.0,9.333333333333334,-16.0,412.0,545.0,10,147,0,-1,0
29,13.333333333333334,46.0,-15.0,338.0,448.0,10,65,0,-1,0
30,42.666666666666664,88.0,8.0,62.0,144.0,10,0,34,0.30068499288752815,0
31,76.66666666666667,54.666666666666664,-17.0,204.0,361.0,10,69,0,-1,1
32,36.0,70.66666666666667,9.0,219.0,400.0,10,0,159,62.381030660941605,0
33,20.0,14.0,-9.0,268.0,406.0,10,188,0,-1,1
34,42.0,86.0,-8.0,183.0,260.0,10,30,0,-1,0
35,54.666666666666664,66.66666666666667,18.0,61.0,177.0,10,0,105,0.923169790264942,0
36,72.0,20.0,18.0,77.0,145.0,10,0,44,3.2955416238177,0
37,24.666666666666668,48.666666666666664,33.0,279.0,423.0,10,0,96,165.41474271313558,0
38,33.333333333333336,74.66666666666667,18.0,188.0,305.0,10,0,100,50.90296337021124,0
39,31.333333333333332,55.333333333333336,1.0,277.0,388.0,10,0,208,171.04784809120738,0
40,61.333333333333336,92.0,12.0,353.0,480.0,10,0,200,90.85243748864715,0
41,54.0,24.0,17.0,35.0,165.0,10,0,56,0,1
42,76.66666666666667,82.66666666666667,-13.0,353.0,499.0,10,171,0,-1,1
43,8.666666666666666,32.0,15.0,388.0,482.0,10,0,70,31.008272375072792,0
44,75.33333333333333,23.333333333333332,-18.0,55.0,136.0,10,36,0,-1,0
45,40.0,56.0,-4.0,404.0,590.0,10,138,0,-1,0
46,29.333333333333332,38.666666666666664,30.0,28.0,144.0,10,0,58,0,0
47,5.333333333333333,58.0,-16.0,360.0,473.0,10,12,0,-1,0
48,77.33333333333333,70.0,23.0,123.0,195.0,10,0,8,14.59821228519437,0
49,78.0,2.6666666666666665,9.0,384.0,482.0,10,0,206,61.40927416488725,0
50,93.33333333333333,28.0,13.0,75.0,216.0,10,0,66,3.5064876156320075,1
51,92.66666666666667,45.333333333333336,-20.0,69.0,200.0,10,176,0,-1,0
52,38.666666666666664,63.333333333333336,-17.0,438.0,562.0,10,62,0,-1,1
53,68.66666666666667,79.33333333333333,-19.0,306.0,393.0,10,187,0,-1,1
54,21.333333333333332,34.666666666666664,32.0,129.0,203.0,10,0,85,52.078368528021585,0
55,59.333333333333336,26.0,23.0,36.0,206.0,10,0,157,0,0
56,36.0,27.333333333333332,-17.0,259.0,334.0,10,41,0,-1,0
57,26.0,66.66666666666667,31.0,43.0,212.0,10,0,19,0,0
58,3.3333333333333335,66.0,-30.0,267.0,411.0,10,46,0,-1,0
59,44.666666666666664,64.0,-9.0,443.0,572.0,10,60,0,-1,0
60,48.666666666666664,64.0,9.0,139.0,223.0,10,0,59,37.8865504873048,0
61,74.66666666666667,8.666666666666666,-1.0,410.0,554.0,10,195,0,-1,0
62,36.666666666666664,84.66666666666667,17.0,204.0,342.0,10,0,52,134.61452337585675,0
63,68.66666666666667,29.333333333333332,12.0,42.0,157.0,10,0,3,0,1
64,64.66666666666667,8.0,-8.0,142.0,300.0,10,199,0,-1,0
65,10.666666666666666,41.333333333333336,15.0,348.0,475.0,10,0,29,40.23032089622053,1
66,93.33333333333333,24.0,-13.0,124.0,257.0,10,50,0,-1,0
67,60.0,29.333333333333332,6.0,32.0,143.0,10,0,137,0,0
68,75.33333333333333,21.333333333333332,36.0,86.0,233.0,10,0,180,12.909256076119112,0
69,69.33333333333333,48.666666666666664,17.0,196.0,332.0,10,0,31,102.29133067287427,0
70,24.0,25.333333333333332,-15.0,395.0,510.0,10,43,0,-1,1
71,10.0,2.6666666666666665,-15.0,85.0,208.0,10,166,0,-1,0
