nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,46.666666666666664,46.666666666666664,10,0.0,634.0,10,0,0,1.0,0
1,6.666666666666667,57.333333333333336,-10.0,411.0,441.0,10,8,0,-1,1
2,10.666666666666666,41.333333333333336,-10.0,0.0,570.0,10,42,0,-1,0
3,56.0,24.0,10.0,102.0,132.0,10,0,175,9.990757248158515,0
4,52.666666666666664,48.0,22.0,9.0,39.0,10,0,101,0,0
5,10.666666666666666,26.0,-10.0,81.0,111.0,10,197,0,-1,0
6,40.666666666666664,36.0,10.0,40.0,70.0,10,0,171,0,1
7,64.0,17.333333333333332,-20.0,57.0,87.0,10,183,0,-1,0
8,10.666666666666666,61.333333333333336,10.0,359.0,389.0,10,0,1,265.0650413761572,1
9,56.666666666666664,70.66666666666667,-10.0,45.0,75.0,10,37,0,-1,0
10,4.0,16.666666666666668,-10.0,0.0,546.0,10,25,0,-1,0
11,24.666666666666668,83.33333333333333,10.0,343.0,373.0,10,0,105,179.89666567827825,0
12,58.0,72.0,20.0,58.0,88.0,10,0,143,0,0
13,12.0,69.33333333333333,18.0,337.0,367.0,10,0,75,273.67536279191813,0
14,40.666666666666664,32.0,-10.0,68.0,98.0,10,28,0,-1,0
15,64.66666666666667,19.333333333333332,30.0,0.0,575.0,10,0,27,0,0
16,74.66666666666667,44.666666666666664,10.0,83.0,113.0,10,0,119,7.421248194654347,0
17,33.333333333333336,70.66666666666667,25.0,320.0,350.0,10,0,30,179.74082911480662,0
18,66.0,18.666666666666668,30.0,82.0,112.0,10,0,80,10.905398299026112,0
19,10.0,6.0,2.0,410.0,440.0,10,0,170,308.40869292386026,0
20,12.666666666666666,24.666666666666668,-19.0,126.0,156.0,10,162,0,-1,0
21,60.0,67.33333333333333,-10.0,155.0,185.0,10,173,0,-1,1
22,83.33333333333333,45.333333333333336,-40.0,192.0,222.0,10,68,0,-1,0
23,84.66666666666667,72.0,10.0,135.0,165.0,10,0,117,67.23834465474908,0
24,60.0,29.333333333333332,6.0,0.0,592.0,10,0,179,0,0
25,2.6666666666666665,15.333333333333334,10.0,117.0,147.0,10,0,10,32.053325899028216,1
26,11.333333333333334,24.666666666666668,30.0,0.0,562.0,10,0,62,0,1
27,75.33333333333333,21.333333333333332,-30.0,0.0,567.0,10,15,0,-1,0
28,42.0,38.0,10.0,15.0,45.0,10,0,14,0,0
29,62.666666666666664,69.33333333333333,10.0,128.0,158.0,10,0,139,67.47959343773789,0
30,38.666666666666664,63.333333333333336,-25.0,485.0,515.0,10,17,0,-1,0
31,91.33333333333333,64.0,9.0,71.0,101.0,10,0,109,9.158473696044023,0
32,84.66666666666667,74.66666666666667,-20.0,121.0,151.0,10,45,0,-1,1
33,68.66666666666667,79.33333333333333,-10.0,334.0,364.0,10,125,0,-1,1
34,13.333333333333334,46.0,-23.0,378.0,408.0,10,131,0,-1,0
35,1.3333333333333333,18.666666666666668,10.0,79.0,109.0,10,0,193,6.96178810575368,1
36,58.666666666666664,19.333333333333332,33.0,0.0,580.0,10,0,124,0,1
37,57.333333333333336,68.0,10.0,35.0,65.0,10,0,9,0,0
38,84.0,74.66666666666667,10.0,110.0,140.0,10,0,114,19.479238933886013,0
39,40.666666666666664,22.666666666666668,-30.0,473.0,503.0,10,159,0,-1,0
40,75.33333333333333,46.0,-30.0,70.0,100.0,10,182,0,-1,0
41,72.66666666666667,52.0,21.0,238.0,268.0,10,0,158,52.221799001493096,0
42,14.0,32.0,10.0,53.0,83.0,10,0,2,0,0
43,57.333333333333336,24.0,20.0,79.0,109.0,10,0,96,9.308543966138087,0
44,64.66666666666667,8.0,-9.0,206.0,236.0,10,196,0,-1,0
45,80.66666666666667,74.66666666666667,20.0,74.0,104.0,10,0,32,13.394519582486009,0
46,12.666666666666666,26.0,10.0,138.0,168.0,10,0,149,76.95654106401233,0
47,44.0,26.666666666666668,20.0,30.0,60.0,10,0,48,0,1
48,58.0,26.0,-20.0,0.0,589.0,10,47,0,-1,0
49,42.0,33.333333333333336,10.0,55.0,85.0,10,0,132,0,0
50,80.66666666666667,82.0,-10.0,257.0,287.0,10,94,0,-1,0
51,77.33333333333333,14.666666666666666,32.0,138.0,168.0,10,0,106,39.920911685150884,0
52,91.33333333333333,67.33333333333333,12.0,169.0,199.0,10,0,74,0.892414460641218,0
53,91.33333333333333,91.33333333333333,27.0,100.0,130.0,10,0,151,6.993462529764365,0
54,46.666666666666664,62.666666666666664,32.0,24.0,54.0,10,0,205,0,1
55,78.0,61.333333333333336,-10.0,283.0,313.0,10,165,0,-1,1
56,81.33333333333333,75.33333333333333,20.0,85.0,115.0,10,0,154,0.7358809265340299,0
57,72.66666666666667,47.333333333333336,20.0,39.0,69.0,10,0,161,0,0
58,23.333333333333332,68.0,-10.0,172.0,202.0,10,69,0,-1,1
59,60.666666666666664,72.0,-20.0,72.0,102.0,10,100,0,-1,0
60,5.333333333333333,58.0,-10.0,401.0,431.0,10,123,0,-1,0
61,93.33333333333333,28.0,-19.0,101.0,131.0,10,142,0,-1,0
62,10.666666666666666,25.333333333333332,-30.0,0.0,562.0,10,26,0,-1,0
63,29.333333333333332,24.0,9.0,0.0,582.0,10,0,206,0,0
64,40.0,56.0,-18.0,482.0,512.0,10,87,0,-1,0
65,72.66666666666667,92.66666666666667,-20.0,113.0,143.0,10,168,0,-1,0
66,53.333333333333336,68.66666666666667,-20.0,0.0,590.0,10,177,0,-1,0
67,44.0,54.666666666666664,-30.0,501.0,531.0,10,99,0,-1,0
68,66.0,17.333333333333332,40.0,70.0,100.0,10,0,22,7.314502491590121,0
69,22.666666666666668,72.0,10.0,121.0,151.0,10,0,58,16.40157205381126,0
70,90.0,43.333333333333336,-12.0,339.0,369.0,10,152,0,-1,0
71,24.0,82.66666666666667,-18.0,0.0,561.0,10,115,0,-1,0
72,68.0,40.0,-10.0,135.0,165.0,10,147,0,-1,0
73,20.0,14.0,-20.0,0.0,561.0,10,186,0,-1,0
74,92.66666666666667,73.33333333333333,-12.0,0.0,545.0,10,52,0,-1,0
75,6.666666666666667,74.0,-18.0,493.0,523.0,10,13,0,-1,0
76,12.0,46.666666666666664,-20.0,391.0,421.0,10,136,0,-1,0
77,2.6666666666666665,18.666666666666668,10.0,0.0,546.0,10,0,146,0,0
78,38.0,35.333333333333336,10.0,94.0,124.0,10,0,187,10.38608132422915,0
79,36.0,27.333333333333332,-10.0,281.0,311.0,10,180,0,-1,0
80,71.33333333333333,16.666666666666668,-30.0,274.0,304.0,10,18,0,-1,0
81,73.33333333333333,66.0,-10.0,303.0,333.0,10,86,0,-1,1
82,56.0,58.666666666666664,-10.0,356.0,386.0,10,188,0,-1,0
83,67.33333333333333,0.0,9.0,498.0,528.0,10,0,201,382.19964391807963,0
84,18.666666666666668,66.0,10.0,51.0,81.0,10,0,137,0,1
85,79.33333333333333,76.0,20.0,0.0,559.0,10,0,112,0,0
86,78.66666666666667,72.0,10.0,175.0,205.0,10,0,81,114.99208190716385,0
87,33.333333333333336,74.66666666666667,18.0,0.0,578.0,10,0,64,0,0
88,29.333333333333332,77.33333333333333,-16.0,53.0,83.0,10,140,0,-1,1
89,54.666666666666664,66.66666666666667,18.0,104.0,134.0,10,0,166,14.799428833064743,0
90,55.333333333333336,8.0,-16.0,230.0,260.0,10,200,0,-1,0
91,84.0,15.333333333333334,13.0,263.0,293.0,10,0,116,155.38817097747912,0
92,56.666666666666664,50.0,-34.0,0.0,609.0,10,195,0,-1,0
93,26.0,8.666666666666666,20.0,376.0,406.0,10,0,120,301.4373635338524,0
94,80.0,90.66666666666667,10.0,115.0,145.0,10,0,50,20.544579393392137,0
95,70.0,1.3333333333333333,1.0,0.0,548.0,10,0,148,0,0
96,24.0,36.0,-20.0,372.0,402.0,10,43,0,-1,0
97,23.333333333333332,60.0,-5.0,446.0,476.0,10,144,0,-1,0
98,74.0,44.0,-20.0,94.0,124.0,10,133,0,-1,0
99,79.33333333333333,90.66666666666667,30.0,104.0,134.0,10,0,67,3.3353875772531225,0
100,56.0,66.0,20.0,32.0,62.0,10,0,59,0,0
101,91.33333333333333,84.66666666666667,-22.0,196.0,226.0,10,4,0,-1,0
102,63.333333333333336,23.333333333333332,-20.0,0.0,581.0,10,156,0,-1,0
103,46.0,4.0,-10.0,83.0,113.0,10,153,0,-1,0
104,0.6666666666666666,16.0,-30.0,104.0,134.0,10,164,0,-1,0
