nid,x,y,demand,ready_time,due_time,service_time,pid,did,time,drone
0,46.666666666666664,46.666666666666664,10,0.0,1351.0,10,0,0,1.0,0
1,22.0,52.0,-10.0,600.0,960.0,10,101,0,-1,0
2,39.333333333333336,34.666666666666664,-20.0,397.0,757.0,10,116,0,-1,0
3,6.666666666666667,91.33333333333333,30.0,89.0,449.0,10,0,186,26.9743858309581,0
4,2.6666666666666665,18.666666666666668,-10.0,459.0,819.0,10,191,0,-1,1
5,16.666666666666668,17.333333333333332,20.0,62.0,422.0,10,0,106,0.4637323430693878,0
6,57.333333333333336,24.666666666666668,10.0,325.0,685.0,10,0,139,111.27797235212937,0
7,0.6666666666666666,72.66666666666667,-30.0,468.0,828.0,10,132,0,-1,0
8,4.0,90.0,40.0,189.0,549.0,10,0,98,89.82704698071558,1
9,21.333333333333332,52.666666666666664,-20.0,508.0,868.0,10,119,0,-1,0
10,16.0,17.333333333333332,20.0,65.0,425.0,10,0,167,3.697678653336221,0
11,57.333333333333336,24.0,-20.0,234.0,594.0,10,129,0,-1,0
12,63.333333333333336,23.333333333333332,10.0,44.0,404.0,10,0,197,0,0
13,42.0,33.333333333333336,-20.0,210.0,570.0,10,73,0,-1,0
14,66.66666666666667,70.66666666666667,10.0,416.0,776.0,10,0,15,48.50594310440428,0
15,66.0,74.66666666666667,-10.0,698.0,1058.0,10,14,0,-1,0
16,24.0,90.0,-10.0,453.0,813.0,10,38,0,-1,0
17,38.0,39.333333333333336,-10.0,677.0,1037.0,10,83,0,-1,1
18,5.333333333333333,82.66666666666667,10.0,84.0,444.0,10,0,53,9.630273243370498,0
19,56.666666666666664,70.66666666666667,20.0,40.0,400.0,10,0,76,0,0
20,68.66666666666667,46.0,30.0,33.0,393.0,10,0,41,0,0
21,72.66666666666667,87.33333333333333,20.0,72.0,432.0,10,0,23,4.151313451708523,0
22,28.666666666666668,93.33333333333333,-10.0,260.0,620.0,10,150,0,-1,0
23,76.66666666666667,89.33333333333333,-20.0,78.0,438.0,10,21,0,-1,0
24,65.33333333333333,46.666666666666664,10.0,309.0,669.0,10,0,64,224.99706971454412,0
25,74.66666666666667,44.666666666666664,10.0,318.0,678.0,10,0,77,245.3155357256972,0
26,68.0,69.33333333333333,20.0,49.0,409.0,10,0,169,0,1
27,62.0,50.0,30.0,28.0,388.0,10,0,154,0,1
28,60.0,69.33333333333333,20.0,697.0,1057.0,10,0,201,104.66593785856305,0
29,84.66666666666667,72.0,-10.0,530.0,890.0,10,48,0,-1,0
30,56.0,66.0,20.0,32.0,392.0,10,0,74,0,0
31,75.33333333333333,46.0,-10.0,225.0,585.0,10,45,0,-1,0
32,86.0,6.0,10.0,84.0,444.0,10,0,171,10.071812516768862,0
33,12.0,25.333333333333332,-10.0,430.0,790.0,10,155,0,-1,0
34,20.0,18.0,-20.0,624.0,984.0,10,190,0,-1,1
35,16.666666666666668,53.333333333333336,-10.0,230.0,590.0,10,166,0,-1,0
36,11.333333333333334,24.666666666666668,30.0,338.0,698.0,10,0,204,277.333564497666,0
37,21.333333333333332,70.66666666666667,10.0,449.0,809.0,10,0,138,300.3928326443854,1
38,28.666666666666668,90.0,10.0,74.0,434.0,10,0,16,9.072416112564685,0
39,40.666666666666664,39.333333333333336,-10.0,771.0,1131.0,10,122,0,-1,0
40,69.33333333333333,70.66666666666667,20.0,232.0,592.0,10,0,206,123.74860302606588,0
41,72.66666666666667,47.333333333333336,-30.0,39.0,399.0,10,20,0,-1,0
42,80.66666666666667,73.33333333333333,-20.0,716.0,1076.0,10,112,0,-1,0
43,40.666666666666664,32.0,20.0,303.0,663.0,10,0,90,85.43964907957104,1
44,49.333333333333336,66.0,20.0,29.0,389.0,10,0,135,0,0
45,59.333333333333336,48.666666666666664,10.0,19.0,379.0,10,0,31,0,0
46,14.0,16.666666666666668,-20.0,249.0,609.0,10,193,0,-1,1
47,66.0,18.666666666666668,30.0,237.0,597.0,10,0,70,48.828009338345275,0
48,67.33333333333333,64.0,10.0,40.0,400.0,10,0,29,0,0
49,6.0,76.0,-10.0,749.0,1109.0,10,177,0,-1,0
50,80.66666666666667,74.66666666666667,-20.0,69.0,429.0,10,134,0,-1,1
51,91.33333333333333,4.0,-30.0,465.0,825.0,10,115,0,-1,0
52,78.66666666666667,87.33333333333333,-10.0,639.0,999.0,10,133,0,-1,0
53,22.666666666666668,54.666666666666664,-10.0,784.0,1144.0,10,18,0,-1,0
54,2.6666666666666665,83.33333333333333,-10.0,178.0,538.0,10,93,0,-1,1
55,17.333333333333332,70.0,40.0,56.0,416.0,10,0,104,0,0
56,23.333333333333332,82.0,-20.0,838.0,1198.0,10,142,0,-1,0
57,14.0,32.0,10.0,53.0,413.0,10,0,60,0,0
58,14.0,76.66666666666667,-20.0,161.0,521.0,10,146,0,-1,0
59,66.0,72.0,-10.0,792.0,1152.0,10,105,0,-1,0
60,0.6666666666666666,22.666666666666668,-10.0,77.0,437.0,10,57,0,-1,0
61,62.666666666666664,46.666666666666664,20.0,403.0,763.0,10,0,207,212.82115534859633,0
62,49.333333333333336,62.0,20.0,23.0,383.0,10,0,173,0,1
63,21.333333333333332,85.33333333333333,-20.0,832.0,1192.0,10,140,0,-1,0
64,62.666666666666664,48.666666666666664,-10.0,586.0,946.0,10,24,0,-1,1
65,90.0,2.0,-10.0,95.0,455.0,10,147,0,-1,0
66,64.66666666666667,18.666666666666668,-30.0,49.0,409.0,10,164,0,-1,0
67,39.333333333333336,37.333333333333336,20.0,583.0,943.0,10,0,202,259.70940406425007,1
68,53.333333333333336,64.66666666666667,-10.0,307.0,667.0,10,120,0,-1,0
69,89.33333333333333,20.666666666666668,20.0,357.0,717.0,10,0,179,296.4685566694857,1
70,68.66666666666667,22.666666666666668,-30.0,426.0,786.0,10,47,0,-1,0
71,20.0,52.666666666666664,-20.0,416.0,776.0,10,144,0,-1,0
72,2.6666666666666665,20.0,-10.0,551.0,911.0,10,125,0,-1,0
73,58.0,26.0,20.0,35.0,395.0,10,0,13,0,1
74,60.0,67.33333333333333,-20.0,790.0,1150.0,10,30,0,-1,0
75,79.33333333333333,90.66666666666667,-20.0,179.0,539.0,10,182,0,-1,0
76,52.0,61.333333333333336,-20.0,402.0,762.0,10,19,0,-1,0
77,73.33333333333333,44.0,-10.0,500.0,860.0,10,25,0,-1,0
78,41.333333333333336,38.666666666666664,20.0,21.0,381.0,10,0,126,0,0
79,84.66666666666667,74.66666666666667,-20.0,436.0,796.0,10,156,0,-1,0
80,75.33333333333333,47.333333333333336,-20.0,133.0,493.0,10,85,0,-1,1
81,22.666666666666668,69.33333333333333,-20.0,542.0,902.0,10,102,0,-1,1
82,1.3333333333333333,18.666666666666668,10.0,79.0,439.0,10,0,84,1.3725390678376308,0
83,11.333333333333334,28.666666666666668,10.0,62.0,422.0,10,0,17,0.02322207685349653,0
